season,team,conf,division,games,wins,true_wins,losses,ties,pf,pa,pd,win_pct,div_pct,conf_pct,MOV,SOS,SRS,OSRS,DSRS,sov,sos,div_rank,div_tie_broken_by,conf_rank,conf_tie_broken_by
2016,PHI,NFC,NFC East,16,7,7,9,0,367,331,36,0.4375,0.3333333333333333,0.4166666666666667,2.25,1.553786853209559,3.803786853209559,1.2716478755807923,2.532138977628767,0.5178571428571429,0.55859375,4,NA,12,NA
2016,PIT,AFC,AFC North,16,11,11,5,0,399,327,72,0.6875,0.8333333333333334,0.75,4.5,0.24129676592515345,4.741296765925154,2.773095509735148,1.9682012561900057,0.42329545454545453,0.494140625,1,NA,3,NA
2016,SEA,NFC,NFC West,16,10.5,10,5,1,354,292,62,0.65625,0.5833333333333334,0.5416666666666666,3.875,-1.7445360234223386,2.1304639765776616,-2.4036383725521695,4.534102349129832,0.425,0.44140625,1,NA,3,NA
2016,SF,NFC,NFC West,16,2,2,14,0,309,480,-171,0.125,0.3333333333333333,0.16666666666666666,-10.6875,-0.5247443569717689,-11.21224435697177,-3.7033407536326104,-7.508903603339159,0.25,0.50390625,4,NA,16,NA
2016,TB,NFC,NFC South,16,9,9,7,0,354,369,-15,0.5625,0.6666666666666666,0.5833333333333334,-0.9375,0.743782347999212,-0.19371765200078808,-1.5058076644390317,1.3120900124382435,0.4340277777777778,0.4921875,2,NA,7,NA
2016,TEN,AFC,AFC South,16,9,9,7,0,381,378,3,0.5625,0.3333333333333333,0.5,0.1875,-1.1942185392777673,-1.0067185392777676,0.7339943815131237,-1.7407129207908913,0.4583333333333333,0.46484375,2,Division Win PCT (2),7,Head-To-Head Sweep (2)
2016,WAS,NFC,NFC East,16,8.5,8,7,1,396,383,13,0.53125,0.5,0.5,0.8125,1.1565646310790139,1.969064631079014,3.3148522407447993,-1.3457876096657853,0.4296875,0.515625,3,NA,8,NA
2017,ARI,NFC,NFC West,16,8,8,8,0,295,361,-66,0.5,0.5,0.4166666666666667,-4.125,0.4068395167703365,-3.7181604832296635,-3.960204714103323,0.24204423087365967,0.40625,0.48828125,3,NA,10,NA
2017,ATL,NFC,NFC South,16,10,10,6,0,353,315,38,0.625,0.6666666666666666,0.75,2.375,1.8860948628471554,4.261094862847155,1.0967380031544955,3.16435685969266,0.475,0.54296875,3,NA,6,NA
2017,BAL,AFC,AFC North,16,9,9,7,0,395,303,92,0.5625,0.5,0.5833333333333334,5.75,-2.3527715371615017,3.3972284628384983,2.2118704030915275,1.1853580597469708,0.2986111111111111,0.44140625,2,NA,7,Conference Win PCT (2)
2017,BUF,AFC,AFC East,16,9,9,7,0,302,359,-57,0.5625,0.5,0.5833333333333334,-3.5625,-0.4782047217759384,-4.040704721775938,-3.0475723147568736,-0.9931324070190648,0.3958333333333333,0.4921875,2,NA,6,SOV (2)
2017,CAR,NFC,NFC South,16,11,11,5,0,363,327,36,0.6875,0.5,0.5833333333333334,2.25,2.0708170845105762,4.320817084510576,1.6623134014466494,2.658503683063927,0.5,0.5390625,2,Head-To-Head Win PCT (2),5,NA
2017,CHI,NFC,NFC North,16,5,5,11,0,264,320,-56,0.3125,0,0.08333333333333333,-3.5,2.2116587034932245,-1.2883412965067755,-4.572413387696184,3.284072091189408,0.5,0.55859375,4,NA,15,NA
2017,CIN,AFC,AFC North,16,7,7,9,0,290,349,-59,0.4375,0.5,0.5,-3.6875,-1.2916604295894416,-4.979160429589442,-4.072306185339283,-0.9068542442501588,0.32142857142857145,0.46484375,3,NA,9,NA
2017,CLE,AFC,AFC North,16,0,0,16,0,234,410,-176,0,0,0,-11,0.04653401513407829,-10.953465984865922,-6.807226820586035,-4.146239164279887,0,0.51953125,4,NA,16,NA
2017,DAL,NFC,NFC East,16,9,9,7,0,354,332,22,0.5625,0.8333333333333334,0.5833333333333334,1.375,0.22259523538503245,1.5975952353850325,0.4032870244911244,1.194308210893908,0.4375,0.49609375,2,NA,9,NA
2017,DEN,AFC,AFC West,16,5,5,11,0,289,382,-93,0.3125,0.3333333333333333,0.3333333333333333,-5.8125,-0.9134267310303557,-6.725926731030356,-3.86516956345881,-2.8607571675715455,0.4125,0.4921875,4,NA,12,Head-To-Head Sweep (2)
2017,DET,NFC,NFC North,16,9,9,7,0,410,376,34,0.5625,0.8333333333333334,0.6666666666666666,2.125,0.5953392628324146,2.7203392628324146,5.1897393880443055,-2.469400125211891,0.3680555555555556,0.49609375,2,NA,7,Conference Win PCT (3)
2017,GB,NFC,NFC North,16,7,7,9,0,320,384,-64,0.4375,0.3333333333333333,0.4166666666666667,-4,2.0963809262742323,-1.9036190737257677,-0.3443379923376959,-1.5592810813880718,0.35714285714285715,0.5390625,3,NA,11,Common Games Win PCT (2)
2017,HOU,AFC,AFC South,16,4,4,12,0,338,436,-98,0.25,0.16666666666666666,0.25,-6.125,-0.30188255318326185,-6.426882553183262,-0.8111287026761964,-5.615753850507065,0.375,0.515625,4,Head-To-Head Win PCT (2),15,Division Tiebreaker
2017,IND,AFC,AFC South,16,4,4,12,0,263,404,-141,0.25,0.3333333333333333,0.25,-8.8125,-1.2852158843278971,-10.097715884327897,-6.077348939618862,-4.0203669447090356,0.21875,0.48046875,3,Head-To-Head Win PCT (2),14,Division Tiebreaker
2017,JAX,AFC,AFC South,16,10,10,6,0,417,268,149,0.625,0.6666666666666666,0.75,9.3125,-2.7734103284926235,6.5390896715073765,2.9575716949759645,3.581517976531412,0.39375,0.43359375,1,NA,3,Conference Win PCT (2)
2017,KC,AFC,AFC West,16,10,10,6,0,415,339,76,0.625,0.8333333333333334,0.6666666666666666,4.75,-1.327315617730676,3.422684382269324,3.764939564677814,-0.34225518240848984,0.48125,0.4765625,1,NA,4,NA
2017,LA,NFC,NFC West,16,11,11,5,0,478,329,149,0.6875,0.6666666666666666,0.5833333333333334,9.3125,-0.15010492713850354,9.162395072861496,8.21221591776725,0.9501791550942471,0.4602272727272727,0.50390625,1,NA,3,Head-To-Head Sweep (2)
2017,LAC,AFC,AFC West,16,9,9,7,0,355,272,83,0.5625,0.5,0.5,5.1875,-1.5432878424207033,3.6442121575792967,-0.3207251186882907,3.9649372762675874,0.3472222222222222,0.45703125,2,NA,8,NA
2017,LV,AFC,AFC West,16,6,6,10,0,301,373,-72,0.375,0.3333333333333333,0.4166666666666667,-4.5,-0.22731562345821033,-4.72731562345821,-2.9663104376038767,-1.7610051858543336,0.3958333333333333,0.51171875,3,NA,10,Head-To-Head Sweep (2)
2017,MIA,AFC,AFC East,16,6,6,10,0,281,393,-112,0.375,0.3333333333333333,0.4166666666666667,-7,0.7356841635738647,-6.264315836426135,-3.9026814428702643,-2.361634393555871,0.53125,0.54296875,3,NA,11,NA
2017,MIN,NFC,NFC North,16,13,13,3,0,382,252,130,0.8125,0.8333333333333334,0.8333333333333334,8.125,0.9925614845190687,9.117561484519069,2.281207645062718,6.8363538394563506,0.44711538461538464,0.4921875,1,NA,2,NA
2017,NE,AFC,AFC East,16,13,13,3,0,458,296,162,0.8125,0.8333333333333334,0.8333333333333334,10.125,-1.239315830698402,8.885684169301598,6.328568559411526,2.5571156098900722,0.46634615384615385,0.484375,1,NA,1,Head-To-Head Sweep (2)
2017,NO,NFC,NFC South,16,11,11,5,0,448,326,122,0.6875,0.6666666666666666,0.6666666666666666,7.625,1.546164309980707,9.171164309980707,6.952442370713374,2.2187219392673327,0.48295454545454547,0.53515625,1,Head-To-Head Win PCT (2),4,NA
2017,NYG,NFC,NFC East,16,3,3,13,0,246,388,-142,0.1875,0.16666666666666666,0.08333333333333333,-8.875,1.3104424543824997,-7.5645575456175,-6.411048292398778,-1.153509253218722,0.4583333333333333,0.53125,4,NA,16,NA
2017,NYJ,AFC,AFC East,16,5,5,11,0,298,382,-84,0.3125,0.3333333333333333,0.4166666666666667,-5.25,0.30165638905561565,-4.948343610944384,-2.8920167588754673,-2.056326852068917,0.4375,0.51953125,4,NA,13,NA
2017,PHI,NFC,NFC East,16,13,13,3,0,457,295,162,0.8125,0.8333333333333334,0.8333333333333334,10.125,-0.7121269862782178,9.412873013721782,6.953783054770387,2.4590899589513953,0.4326923076923077,0.4609375,1,NA,1,Common Games Win PCT (2)
2017,PIT,AFC,AFC North,16,13,13,3,0,406,308,98,0.8125,1,0.8333333333333334,6.125,-1.099993765111293,5.025006234888707,3.2177235754130287,1.8072826594756783,0.4230769230769231,0.453125,1,NA,2,NA
2017,SEA,NFC,NFC West,16,9,9,7,0,366,332,34,0.5625,0.6666666666666666,0.5833333333333334,2.125,-0.23656325778278742,1.8884367422172126,0.7192099678659041,1.1692267743513085,0.4444444444444444,0.4921875,2,NA,8,Head-To-Head Sweep (2)
2017,SF,NFC,NFC West,16,6,6,10,0,331,383,-52,0.375,0.16666666666666666,0.25,-3.25,0.3981589649980499,-2.85184103500195,-0.7937860653470246,-2.0580549696549255,0.4375,0.51171875,4,NA,13,NA
2017,TB,NFC,NFC South,16,5,5,11,0,335,382,-47,0.3125,0.16666666666666666,0.25,-2.9375,1.655886532738382,-1.281613467261618,0.368910621631624,-1.650524088893242,0.375,0.5546875,4,NA,14,Head-To-Head Sweep (2)
2017,TEN,AFC,AFC South,16,9,9,7,0,334,356,-22,0.5625,0.8333333333333334,0.6666666666666666,-1.375,-2.1241047696777855,-3.4991047696777855,-1.9677755257912146,-1.5313292438865709,0.3958333333333333,0.43359375,2,NA,5,Conference Win PCT (4)
2017,WAS,NFC,NFC East,16,7,7,9,0,342,388,-46,0.4375,0.16666666666666666,0.4166666666666667,-2.875,1.5798868993623607,-1.2951131006376393,0.49153106963048643,-1.7866441702681257,0.42857142857142855,0.5390625,3,NA,12,NA
2018,ARI,NFC,NFC West,16,3,3,13,0,225,425,-200,0.1875,0.3333333333333333,0.25,-12.5,1.0010780148668583,-11.49892198513314,-9.593464846356294,-1.9054571387768462,0.3020833333333333,0.52734375,4,NA,16,NA
2018,ATL,NFC,NFC South,16,7,7,9,0,414,423,-9,0.4375,0.6666666666666666,0.5833333333333334,-0.5625,0.44909729256386327,-0.11340270743613659,2.524320447447575,-2.6377231548837115,0.3482142857142857,0.482421875,2,Head-To-Head Win PCT (2),8,Head-To-Head Sweep (2)
2018,BAL,AFC,AFC North,16,10,10,6,0,389,287,102,0.625,0.5,0.6666666666666666,6.375,0.644342389886499,7.019342389886499,0.6344131992748515,6.384929190611648,0.45,0.49609375,1,NA,4,NA
2018,BUF,AFC,AFC East,16,6,6,10,0,269,374,-105,0.375,0.3333333333333333,0.3333333333333333,-6.5625,-0.34173768650920194,-6.904237686509202,-6.294375055764516,-0.6098626307446855,0.4114583333333333,0.5234375,3,NA,13,NA
2018,CAR,NFC,NFC South,16,7,7,9,0,376,382,-6,0.4375,0.3333333333333333,0.4166666666666667,-0.375,1.302222292595332,0.9272222925953317,0.11643354271489503,0.8107887498804367,0.5178571428571429,0.5078125,3,Head-To-Head Win PCT (2),10,NA
2018,CHI,NFC,NFC North,16,12,12,4,0,421,283,138,0.75,0.8333333333333334,0.8333333333333334,8.625,-2.3416325510123586,6.283367448987642,1.5306449932209416,4.7527224557667,0.4192708333333333,0.4296875,1,NA,3,NA
2018,CIN,AFC,AFC North,16,6,6,10,0,368,455,-87,0.375,0.16666666666666666,0.3333333333333333,-5.4375,2.023509056651027,-3.4139909433489732,0.011496532676214977,-3.425487476025188,0.4479166666666667,0.53515625,4,NA,12,Common Games Win PCT (2)
2018,CLE,AFC,AFC North,16,7.5,7,8,1,359,392,-33,0.46875,0.5833333333333334,0.4583333333333333,-2.0625,1.731147945502081,-0.3313520544979188,-0.978434022880978,0.6470819683830592,0.4107142857142857,0.515625,3,NA,9,NA
2018,DAL,NFC,NFC East,16,10,10,6,0,339,324,15,0.625,0.8333333333333334,0.75,0.9375,0.15360894845398038,1.0911089484539804,-1.8568411542676728,2.947950102721653,0.44375,0.48828125,1,NA,4,NA
2018,DEN,AFC,AFC West,16,6,6,10,0,329,349,-20,0.375,0.3333333333333333,0.3333333333333333,-1.25,0.7421209453809962,-0.507879054619004,-3.624879649179709,3.117000594560705,0.4635416666666667,0.5234375,3,NA,11,SOV (3)
2018,DET,NFC,NFC North,16,6,6,10,0,324,360,-36,0.375,0.3333333333333333,0.3333333333333333,-2.25,-0.7582992176571967,-3.0082992176571963,-3.2647419115600624,0.2564426939028661,0.4270833333333333,0.50390625,4,NA,12,NA
2018,GB,NFC,NFC North,16,6.5,6,9,1,376,400,-24,0.40625,0.25,0.2916666666666667,-1.5,-1.2350353287368396,-2.7350353287368394,-5.058004197261434e-4,-2.7345295283171134,0.4166666666666667,0.48828125,3,NA,11,NA
2018,HOU,AFC,AFC South,16,11,11,5,0,402,316,86,0.6875,0.6666666666666666,0.75,5.375,-1.525627353652465,3.8493726463475353,2.4368784942153523,1.412494152132183,0.4346590909090909,0.470703125,1,NA,3,NA
2018,IND,AFC,AFC South,16,10,10,6,0,433,344,89,0.625,0.6666666666666666,0.5833333333333334,5.5625,-2.2068773536903,3.3556226463097,3.9176820656422864,-0.5620594193325865,0.45625,0.46484375,2,NA,6,NA
2018,JAX,AFC,AFC South,16,5,5,11,0,245,316,-71,0.3125,0.16666666666666666,0.3333333333333333,-4.4375,0.4143032019400167,-4.023196798059983,-8.068230632672247,4.045033834612264,0.4625,0.548828125,4,NA,14,NA
2018,KC,AFC,AFC West,16,12,12,4,0,565,421,144,0.75,0.8333333333333334,0.8333333333333334,9,-0.11100405465592944,8.888995945344071,12.64461439834281,-3.755618452998739,0.4010416666666667,0.48046875,1,Division Win PCT (2),1,NA
2018,LA,NFC,NFC West,16,13,13,3,0,527,384,143,0.8125,1,0.75,8.9375,-0.4437136518232737,8.493786348176727,9.546118486951512,-1.0523321387747853,0.42788461538461536,0.48046875,1,NA,2,NA
2018,LAC,AFC,AFC West,16,12,12,4,0,428,329,99,0.75,0.6666666666666666,0.75,6.1875,-0.23357349912347491,5.953926500876525,3.0435231285316746,2.9104033723448506,0.421875,0.4765625,2,Division Win PCT (2),5,NA
2018,LV,AFC,AFC West,16,4,4,12,0,290,467,-177,0.25,0.16666666666666666,0.25,-11.0625,1.7497598343077203,-9.31274016569228,-5.246060204733628,-4.066679960958651,0.40625,0.546875,4,NA,16,NA
2018,MIA,AFC,AFC East,16,7,7,9,0,319,433,-114,0.4375,0.6666666666666666,0.5,-7.125,-1.7070154643848412,-8.832015464384842,-3.6466568018642924,-5.1853586625205494,0.44642857142857145,0.46875,2,NA,10,NA
2018,MIN,NFC,NFC North,16,8.5,8,7,1,360,341,19,0.53125,0.5833333333333334,0.5416666666666666,1.1875,-0.5964936620936374,0.5910063379063626,-1.194255800445252,1.7852621383516145,0.35546875,0.50390625,2,NA,7,NA
2018,NE,AFC,AFC East,16,11,11,5,0,436,325,111,0.6875,0.8333333333333334,0.6666666666666666,6.9375,-1.7594460198656368,5.178053980134363,3.0975892299799046,2.0804647501544586,0.4943181818181818,0.482421875,1,NA,2,Head-To-Head Sweep (2)
2018,NO,NFC,NFC South,16,13,13,3,0,504,353,151,0.8125,0.6666666666666666,0.75,9.4375,0.6334722925873281,10.070972292587328,7.8817609236635775,2.1892113689237505,0.4879807692307692,0.482421875,1,NA,1,Head-To-Head Sweep (2)
2018,NYG,NFC,NFC East,16,5,5,11,0,369,412,-43,0.3125,0.16666666666666666,0.3333333333333333,-2.6875,0.5147200595869194,-2.1727799404130805,0.7500536869830694,-2.92283362739615,0.4875,0.52734375,4,NA,13,Head-To-Head Sweep (2)
2018,NYJ,AFC,AFC East,16,4,4,12,0,333,441,-108,0.25,0.16666666666666666,0.25,-6.75,-1.0882654643470062,-7.838265464347006,-1.9846032304340835,-5.853662233912923,0.4375,0.505859375,4,NA,15,SOV (2)
2018,PHI,NFC,NFC East,16,9,9,7,0,367,348,19,0.5625,0.6666666666666666,0.5,1.1875,0.547358948445977,1.734858948445977,-0.020085201890418514,1.7549441503363956,0.4861111111111111,0.517578125,2,NA,6,NA
2018,PIT,AFC,AFC North,16,9.5,9,6,1,428,360,68,0.59375,0.75,0.5416666666666666,4.25,1.3155229454651558,5.565522945465156,3.862488596070113,1.7030343493950424,0.4479166666666667,0.50390625,2,NA,7,NA
2018,SEA,NFC,NFC West,16,10,10,6,0,428,347,81,0.625,0.5,0.6666666666666666,5.0625,-0.5569080962757218,4.505591903724278,3.0311879313922585,1.47440397233202,0.4,0.484375,2,NA,5,NA
2018,SF,NFC,NFC West,16,4,4,12,0,342,435,-93,0.25,0.16666666666666666,0.16666666666666666,-5.8125,0.27642523703578425,-5.536074762964216,-2.482948973350547,-3.053125789613669,0.40625,0.50390625,3,NA,15,NA
2018,TB,NFC,NFC South,16,5,5,11,0,396,464,-68,0.3125,0.3333333333333333,0.3333333333333333,-4.25,1.6911111815060487,-2.558888818493951,2.0407887014259547,-4.599677519919906,0.50625,0.5234375,4,NA,14,NA
2018,TEN,AFC,AFC South,16,9,9,7,0,310,303,7,0.5625,0.5,0.4166666666666667,0.4375,-0.20965513137021602,0.22784486862978426,-3.222099680321429,3.4499445489512133,0.4652777777777778,0.51953125,3,NA,8,NA
2018,WAS,NFC,NFC East,16,7,7,9,0,281,359,-78,0.4375,0.3333333333333333,0.5,-4.875,-0.07451605157748807,-4.949516051577488,-5.5918113923921355,0.6422953408146475,0.3705357142857143,0.486328125,3,NA,9,Head-To-Head Sweep (2)
2019,ARI,NFC,NFC West,16,5.5,5,10,1,361,442,-81,0.34375,0.16666666666666666,0.2916666666666667,-5.0625,1.835375586356443,-3.227124413643557,-0.321740635545403,-2.905383778098154,0.375,0.529296875,4,NA,12,NA
2019,ATL,NFC,NFC South,16,7,7,9,0,381,399,-18,0.4375,0.6666666666666666,0.5,-1.125,1.0545788473659692,-0.07042115263403076,0.3299783446913471,-0.4003994973253779,0.5178571428571429,0.544921875,2,Division Win PCT (2),10,Division Tiebreaker
2019,BAL,AFC,AFC North,16,14,14,2,0,531,282,249,0.875,0.8333333333333334,0.8333333333333334,15.5625,0.053288556635164894,15.615788556635165,10.957450461560796,4.6583380950743685,0.484375,0.494140625,1,NA,1,NA
2019,BUF,AFC,AFC East,16,10,10,6,0,314,259,55,0.625,0.5,0.5833333333333334,3.4375,-1.2521072534866045,2.1853927465133953,-3.466658977985582,5.652051724498977,0.3625,0.4609375,2,NA,5,NA
2019,CAR,NFC,NFC South,16,5,5,11,0,340,470,-130,0.3125,0.16666666666666666,0.16666666666666666,-8.125,1.096592736466585,-7.028407263533415,-1.9179879250895342,-5.110419338443881,0.46875,0.548828125,4,NA,13,NA
2019,CHI,NFC,NFC North,16,8,8,8,0,280,298,-18,0.5,0.6666666666666666,0.5833333333333334,-1.125,0.23180758150545955,-0.8931924184945405,-5.366739239906292,4.473546821411752,0.3828125,0.5078125,3,NA,8,Head-To-Head Sweep (2)
2019,CIN,AFC,AFC North,16,2,2,14,0,279,420,-141,0.125,0.16666666666666666,0.16666666666666666,-8.8125,1.4703024452846734,-7.342197554715327,-4.396914617905176,-2.945282936810151,0.40625,0.552734375,4,NA,16,NA
2019,CLE,AFC,AFC North,16,6,6,10,0,335,393,-58,0.375,0.5,0.5,-3.625,1.7206496674930707,-1.9043503325069295,-0.39934517350705523,-1.5050051589998743,0.4791666666666667,0.533203125,3,NA,13,NA
2019,DAL,NFC,NFC East,16,8,8,8,0,434,321,113,0.5,0.8333333333333334,0.5833333333333334,7.0625,-1.7693398044171735,5.293160195582827,3.790312742411202,1.5028474531716247,0.31640625,0.478515625,2,NA,9,NA
2019,DEN,AFC,AFC West,16,7,7,9,0,282,316,-34,0.4375,0.5,0.5,-2.125,0.0017501783029571227,-2.123249821697043,-4.813108612025658,2.6898587903286155,0.40625,0.509765625,2,Conference Win PCT (2),8,Conference Win PCT (3)
2019,DET,NFC,NFC North,16,3.5,3,12,1,341,423,-82,0.21875,0,0.20833333333333334,-5.125,-0.10777575187734832,-5.232775751877348,-1.2091499542591881,-4.02362579761816,0.375,0.505859375,4,NA,15,NA
2019,GB,NFC,NFC North,16,13,13,3,0,376,313,63,0.8125,1,0.8333333333333334,3.9375,-0.737984085228869,3.1995159147711307,0.5557309981460188,2.643784916625112,0.42788461538461536,0.453125,1,NA,2,Conference Win PCT (2)
2019,HOU,AFC,AFC South,16,10,10,6,0,378,385,-7,0.625,0.6666666666666666,0.6666666666666666,-0.4375,0.9557574187543054,0.5182574187543052,1.0450198057381943,-0.5267623869838891,0.4875,0.51953125,1,NA,4,NA
2019,IND,AFC,AFC South,16,7,7,9,0,361,373,-12,0.4375,0.5,0.4166666666666667,-0.75,-1.0824370253336153,-1.8324370253336153,-1.0336012258053224,-0.7988357995282929,0.5,0.4921875,3,NA,10,Conference Win PCT (2)
2019,JAX,AFC,AFC South,16,6,6,10,0,300,397,-97,0.375,0.3333333333333333,0.5,-6.0625,-0.624450914339647,-6.686950914339647,-4.626408765589482,-2.060542148750165,0.40625,0.484375,4,NA,12,Common Games Win PCT (2)
2019,KC,AFC,AFC West,16,12,12,4,0,451,308,143,0.75,1,0.75,8.9375,0.2038335113830903,9.14133351138309,6.231385435446173,2.909948075936917,0.4765625,0.509765625,1,NA,2,Head-To-Head Sweep (2)
2019,LA,NFC,NFC West,16,9,9,7,0,394,364,30,0.5625,0.5,0.5833333333333334,1.875,2.0374589196403,3.9124589196402995,2.1647176977207483,1.7477412219195512,0.4375,0.53515625,3,NA,7,NA
2019,LAC,AFC,AFC West,16,5,5,11,0,337,345,-8,0.3125,0,0.25,-0.5,-0.8204720438159452,-1.3204720438159454,-1.617076865938615,0.2966048221226696,0.4875,0.513671875,4,NA,14,Head-To-Head Sweep (2)
2019,LV,AFC,AFC West,16,7,7,9,0,313,419,-106,0.4375,0.5,0.4166666666666667,-6.625,-0.27220815504419926,-6.8972081550442,-2.4638526596910304,-4.433355495353169,0.33482142857142855,0.482421875,3,Conference Win PCT (2),9,Head-To-Head Sweep (2)
2019,MIA,AFC,AFC East,16,5,5,11,0,306,494,-188,0.3125,0.3333333333333333,0.3333333333333333,-11.75,0.18817052418785107,-11.561829475812148,-2.4206272320091378,-9.141202243803011,0.4625,0.484375,4,NA,15,NA
2019,MIN,NFC,NFC North,16,10,10,6,0,407,303,104,0.625,0.3333333333333333,0.5833333333333334,6.5,-1.0952757516838072,5.404724248316192,2.4719512363016465,2.932773012014546,0.35625,0.4765625,2,NA,6,NA
2019,NE,AFC,AFC East,16,12,12,4,0,420,225,195,0.75,0.8333333333333334,0.6666666666666666,12.1875,-1.7597461421222922,10.427753857877708,2.7869620539076654,7.640791803970043,0.4114583333333333,0.46875,1,NA,3,NA
2019,NO,NFC,NFC South,16,13,13,3,0,458,341,117,0.8125,0.8333333333333334,0.75,7.3125,0.04693995862114557,7.359439958621145,5.015891043121508,2.343548915499637,0.45913461538461536,0.486328125,1,NA,3,NA
2019,NYG,NFC,NFC East,16,4,4,12,0,341,451,-110,0.25,0.3333333333333333,0.25,-6.875,-1.0047564711333186,-7.879756471133319,-1.7901932100369313,-6.089563261096387,0.28125,0.47265625,3,NA,14,NA
2019,NYJ,AFC,AFC East,16,7,7,9,0,276,359,-83,0.4375,0.3333333333333333,0.3333333333333333,-5.1875,-1.1205100312505587,-6.308010031250558,-5.742006200161482,-0.566003831089076,0.4017857142857143,0.47265625,3,NA,11,NA
2019,PHI,NFC,NFC East,16,9,9,7,0,385,354,31,0.5625,0.8333333333333334,0.5833333333333334,1.9375,-1.6797564709397788,0.2577435290602215,0.676622266238188,-0.4188787371779665,0.4166666666666667,0.455078125,1,NA,4,NA
2019,PIT,AFC,AFC North,16,8,8,8,0,289,303,-14,0.5,0.5,0.5,-0.875,1.1678718896119777,0.2928718896119781,-4.345376919594094,4.638248809206072,0.32421875,0.501953125,2,NA,7,NA
2019,SEA,NFC,NFC West,16,11,11,5,0,405,398,7,0.6875,0.5,0.6666666666666666,0.4375,2.2673200306073484,2.7048200306073484,2.8756303961159846,-0.17081036550863615,0.4630681818181818,0.53125,2,NA,5,NA
2019,SF,NFC,NFC West,16,13,13,3,0,479,310,169,0.8125,0.8333333333333334,0.8333333333333334,10.5625,0.4065561419301933,10.969056141930194,6.6673466660176475,4.3017094759125465,0.46634615384615385,0.50390625,1,NA,1,Head-To-Head Sweep (3)
2019,TB,NFC,NFC South,16,7,7,9,0,458,449,9,0.4375,0.3333333333333333,0.4166666666666667,0.5625,-0.17597670799604453,0.3865232920039555,4.862766043188689,-4.476242751184733,0.38392857142857145,0.5,3,Division Win PCT (2),11,Division Tiebreaker
2019,TEN,AFC,AFC South,16,9,9,7,0,402,331,71,0.5625,0.5,0.5833333333333334,4.4375,-1.0171592476591549,3.420340752340845,1.7624305201711266,1.6579102321697186,0.4652777777777778,0.48828125,2,NA,6,NA
2019,WAS,NFC,NFC East,16,3,3,13,0,266,435,-169,0.1875,0,0.16666666666666666,-10.5625,-0.2182981378181778,-10.780798137818177,-6.263407495726965,-4.517390642091212,0.28125,0.501953125,4,NA,16,NA
2020,ARI,NFC,NFC West,16,8,8,8,0,410,367,43,0.5,0.3333333333333333,0.5,2.6875,-0.1223420143438268,2.5651579856561733,1.5407278545842198,1.0244301310719535,0.44140625,0.474609375,3,NA,8,NA
2020,ATL,NFC,NFC South,16,4,4,12,0,396,414,-18,0.25,0.16666666666666666,0.16666666666666666,-1.125,1.8622855729456465,0.7372855729456465,-0.0840864763913991,0.8213720493370456,0.390625,0.55078125,4,NA,16,NA
2020,BAL,AFC,AFC North,16,11,11,5,0,468,303,165,0.6875,0.6666666666666666,0.5833333333333334,10.3125,-2.0407521363975625,8.271747863602437,3.923415025006241,4.348332838596196,0.4005681818181818,0.494140625,2,Head-To-Head Win PCT (2),5,Head-To-Head Sweep (2)
2020,BUF,AFC,AFC East,16,13,13,3,0,501,375,126,0.8125,1,0.8333333333333334,7.875,-0.1620499994721608,7.712950000527839,7.1372144604472645,0.5757355400805748,0.47115384615384615,0.51171875,1,NA,2,NA
2020,CAR,NFC,NFC South,16,5,5,11,0,350,402,-52,0.3125,0.16666666666666666,0.3333333333333333,-3.25,2.174785572821956,-1.075214427178044,-2.41741980990178,1.3422053827237361,0.3875,0.53125,3,NA,13,Head-To-Head Sweep (2)
2020,CHI,NFC,NFC North,16,8,8,8,0,372,370,2,0.5,0.3333333333333333,0.5,0.125,0.11347272701472502,0.2384727270147251,-2.1776891092607764,2.4161618362755015,0.3359375,0.48828125,2,NA,7,Common Games Win PCT (2)
2020,CIN,AFC,AFC North,16,4.5,4,11,1,311,424,-113,0.28125,0.16666666666666666,0.3333333333333333,-7.0625,-0.4310299144110835,-7.493529914411083,-5.375890530592001,-2.117639383819083,0.4375,0.529296875,4,NA,13,NA
2020,CLE,AFC,AFC North,16,11,11,5,0,408,419,-11,0.6875,0.5,0.5833333333333334,-0.6875,-1.8897104694871556,-2.5772104694871554,0.2515400251747987,-2.828750494661954,0.40625,0.451171875,3,Head-To-Head Win PCT (2),6,Head-To-Head Sweep (2)
2020,DAL,NFC,NFC East,16,6,6,10,0,395,473,-78,0.375,0.3333333333333333,0.4166666666666667,-4.875,-0.2430298978307575,-5.118029897830757,0.9845710395966771,-6.102600937427434,0.3333333333333333,0.470703125,3,Division Win PCT (2),12,Division Tiebreaker
2020,DEN,AFC,AFC West,16,5,5,11,0,323,446,-123,0.3125,0.16666666666666666,0.3333333333333333,-7.6875,1.6819130905614046,-6.005586909438596,-4.266810913205259,-1.7387759962333362,0.3875,0.56640625,4,NA,12,NA
2020,DET,NFC,NFC North,16,5,5,11,0,377,519,-142,0.3125,0.16666666666666666,0.3333333333333333,-8.875,1.1540977267360564,-7.720902273263944,-0.9895938712581867,-6.731308402005757,0.35,0.5078125,4,NA,14,NA
