game_id,season,week,gameday,home_team,away_team,home_score,away_score,location,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post
2014_06_GB_MIA,2014,6,2014-10-12,MIA,GB,24,27,Home,1471.4420320470535,1542.4221418371617,1460.7184748007048,1553.1456990835104
2014_06_JAX_TEN,2014,6,2014-10-12,TEN,JAX,16,14,Home,1416.3350267729859,1291.0649044407023,1423.1359515085387,1284.2639797051495
2014_06_NE_BUF,2014,6,2014-10-12,BUF,NE,22,37,Home,1473.06639960157,1601.30358612068,1456.1210608887739,1618.2489248334762
2014_06_NYG_PHI,2014,6,2014-10-12,PHI,NYG,27,0,Home,1556.7586569196153,1515.7064680200367,1585.623054986609,1486.842069953043
2014_06_PIT_CLE,2014,6,2014-10-12,CLE,PIT,31,10,Home,1405.4908442149003,1531.5156407646869,1444.889298778582,1492.117186201005
2014_06_SD_OAK,2014,6,2014-10-12,LV,LAC,28,31,Home,1316.5103280458343,1611.8313350243013,1312.7345110281328,1615.6071520420028
2014_06_WAS_ARI,2014,6,2014-10-12,ARI,WAS,30,20,Home,1564.6851109775475,1369.7787834220208,1575.5070183743355,1358.9568760252328
2014_06_SF_STL,2014,6,2014-10-13,LA,SF,17,31,Home,1444.6068330878775,1611.5304688041772,1430.677367435499,1625.4599344565556
2014_07_NYJ_NE,2014,7,2014-10-16,NE,NYJ,27,25,Home,1618.2489248334762,1393.1425317329522,1622.531864570699,1388.8595919957293
2014_07_ARI_OAK,2014,7,2014-10-19,LV,ARI,13,24,Home,1312.7345110281328,1575.5070183743355,1304.7190079187385,1583.5225214837299
2014_07_ATL_BAL,2014,7,2014-10-19,BAL,ATL,29,7,Home,1574.8911882967477,1415.1845014762848,1591.559228935819,1398.5164608372136
2014_07_CAR_GB,2014,7,2014-10-19,GB,CAR,38,17,Home,1553.1456990835104,1549.1560576294219,1583.6458801096721,1518.6558766032601
2014_07_CIN_IND,2014,7,2014-10-19,IND,CIN,27,0,Home,1574.7886871284484,1579.4865663986088,1608.4893072938014,1545.7859462332558
2014_07_CLE_JAX,2014,7,2014-10-19,JAX,CLE,24,6,Home,1284.2639797051495,1444.889298778582,1323.5585263799362,1405.5947521037956
2014_07_KC_SD,2014,7,2014-10-19,LAC,KC,20,23,Home,1615.6071520420028,1515.4236288286077,1598.6272644868804,1532.40351638373
2014_07_MIA_CHI,2014,7,2014-10-19,CHI,MIA,14,27,Home,1491.7699360751667,1460.7184748007048,1463.427050305091,1489.0613605707806
2014_07_MIN_BUF,2014,7,2014-10-19,BUF,MIN,17,16,Home,1456.1210608887739,1432.4090363320588,1462.5113264155236,1426.018770805309
2014_07_NO_DET,2014,7,2014-10-19,DET,NO,24,23,Home,1530.4307289074466,1531.7242930967861,1537.3839193275835,1524.7711026766492
2014_07_NYG_DAL,2014,7,2014-10-19,DAL,NYG,31,21,Home,1589.1186963817665,1486.842069953043,1605.4754800385515,1470.485286296258
2014_07_SEA_STL,2014,7,2014-10-19,LA,SEA,28,26,Home,1430.677367435499,1648.5321610688136,1446.23160797735,1632.9779205269626
2014_07_SF_DEN,2014,7,2014-10-19,DEN,SF,42,17,Home,1658.1275804538582,1625.4599344565556,1687.2220925877727,1596.365422322641
2014_07_TEN_WAS,2014,7,2014-10-19,WAS,TEN,19,17,Home,1358.9568760252328,1423.1359515085387,1371.5813241073263,1410.5115034264452
2014_07_HOU_PIT,2014,7,2014-10-20,PIT,HOU,30,23,Home,1492.117186201005,1420.0538215492697,1508.134662320889,1404.0363454293858
2014_08_SD_DEN,2014,8,2014-10-23,DEN,LAC,35,21,Home,1687.2220925877727,1598.6272644868804,1706.756388275201,1579.0929687994521
2014_08_BAL_CIN,2014,8,2014-10-26,CIN,BAL,27,24,Home,1545.7859462332558,1591.559228935819,1561.1452189221116,1576.1999562469632
2014_08_BUF_NYJ,2014,8,2014-10-26,NYJ,BUF,23,43,Home,1388.8595919957293,1462.5113264155236,1365.553619596706,1485.8172988145468
2014_08_CHI_NE,2014,8,2014-10-26,NE,CHI,51,23,Home,1622.531864570699,1463.427050305091,1640.4810929711448,1445.4778219046452
2014_08_DET_ATL,2014,8,2014-10-26,ATL,DET,21,22,Neutral,1398.5164608372136,1537.3839193275835,1394.4720605470031,1541.428319617794
2014_08_GB_NO,2014,8,2014-10-26,NO,GB,44,23,Home,1524.7711026766492,1583.6458801096721,1559.92902336382,1548.4879594225013
2014_08_HOU_TEN,2014,8,2014-10-26,TEN,HOU,16,30,Home,1410.5115034264452,1404.0363454293858,1383.0073122585588,1431.5405365972722
2014_08_IND_PIT,2014,8,2014-10-26,PIT,IND,51,34,Home,1508.134662320889,1608.4893072938014,1543.5469985728214,1573.076971041869
2014_08_MIA_JAX,2014,8,2014-10-26,JAX,MIA,13,27,Home,1323.5585263799362,1489.0613605707806,1309.5380915226838,1503.081795428033
2014_08_MIN_TB,2014,8,2014-10-26,TB,MIN,13,19,Home,1371.7120245426086,1426.018770805309,1355.6660853045516,1442.064710043366
2014_08_OAK_CLE,2014,8,2014-10-26,CLE,LV,23,13,Home,1405.5947521037956,1304.7190079187385,1422.0464678865437,1288.2672921359904
2014_08_PHI_ARI,2014,8,2014-10-26,ARI,PHI,24,20,Home,1583.5225214837299,1585.623054986609,1599.698758288421,1569.446818181918
2014_08_SEA_CAR,2014,8,2014-10-26,CAR,SEA,9,13,Home,1518.6558766032601,1632.9779205269626,1508.216555685251,1643.4172414449718
2014_08_STL_KC,2014,8,2014-10-26,KC,LA,34,7,Home,1532.40351638373,1446.23160797735,1556.67562115199,1421.95950320909
2014_08_WAS_DAL,2014,8,2014-10-27,DAL,WAS,17,20,Home,1605.4754800385515,1371.5813241073263,1585.5881819925153,1391.4686221533625
2014_09_NO_CAR,2014,9,2014-10-30,CAR,NO,10,28,Home,1508.216555685251,1559.92902336382,1483.6989072700565,1584.4466717790147
2014_09_ARI_DAL,2014,9,2014-11-02,DAL,ARI,17,28,Home,1585.5881819925153,1599.698758288421,1561.8997041114508,1623.3872361694855
2014_09_BAL_PIT,2014,9,2014-11-02,PIT,BAL,43,23,Home,1543.5469985728214,1576.1999562469632,1576.3581629475664,1543.3887918722182
2014_09_DEN_NE,2014,9,2014-11-02,NE,DEN,43,21,Home,1640.4810929711448,1706.756388275201,1676.6558903931427,1670.5815908532031
2014_09_JAX_CIN,2014,9,2014-11-02,CIN,JAX,33,23,Home,1561.1452189221116,1309.5380915226838,1569.3329494143065,1301.3503610304888
2014_09_NYJ_KC,2014,9,2014-11-02,KC,NYJ,24,10,Home,1556.67562115199,1365.553619596706,1569.1188975409125,1353.1103432077837
2014_09_OAK_SEA,2014,9,2014-11-02,SEA,LV,30,24,Home,1643.4172414449718,1288.2672921359904,1647.2579781896275,1284.4265553913347
2014_09_PHI_HOU,2014,9,2014-11-02,HOU,PHI,21,31,Home,1431.5405365972722,1569.446818181918,1417.4899768359453,1583.4973779432448
2014_09_SD_MIA,2014,9,2014-11-02,MIA,LAC,37,0,Home,1503.081795428033,1579.0929687994521,1545.8148506961954,1536.3599135312897
2014_09_STL_SF,2014,9,2014-11-02,SF,LA,10,13,Home,1596.365422322641,1421.95950320909,1577.5650115045958,1440.7599140271352
2014_09_TB_CLE,2014,9,2014-11-02,CLE,TB,22,17,Home,1422.0464678865437,1355.6660853045516,1436.1560873150775,1341.556465876018
2014_09_WAS_MIN,2014,9,2014-11-02,MIN,WAS,29,26,Home,1442.064710043366,1391.4686221533625,1453.6563944324907,1379.8769377642377
2014_09_IND_NYG,2014,9,2014-11-03,NYG,IND,24,40,Home,1470.485286296258,1573.076971041869,1451.184239357293,1592.378017980834
2014_10_CLE_CIN,2014,10,2014-11-06,CIN,CLE,3,24,Home,1569.3329494143065,1436.1560873150775,1529.5316059565143,1475.9574307728697
2014_10_ATL_TB,2014,10,2014-11-09,TB,ATL,17,27,Home,1341.556465876018,1394.4720605470031,1321.6796956007108,1414.3488308223102
2014_10_CHI_GB,2014,10,2014-11-09,GB,CHI,55,14,Home,1548.4879594225013,1445.4778219046452,1573.906470731422,1420.0593105957246
2014_10_DAL_JAX,2014,10,2014-11-09,JAX,DAL,17,31,Neutral,1301.3503610304888,1561.8997041114508,1292.5151118284114,1570.7349533135282
2014_10_DEN_OAK,2014,10,2014-11-09,LV,DEN,17,41,Home,1284.4265553913347,1670.5815908532031,1279.0752592060987,1675.932887038439
2014_10_KC_BUF,2014,10,2014-11-09,BUF,KC,13,17,Home,1485.8172988145468,1569.1188975409125,1473.958475104598,1580.9777212508614
2014_10_MIA_DET,2014,10,2014-11-09,DET,MIA,20,16,Home,1541.428319617794,1545.8148506961954,1557.693456052672,1529.5497142613174
2014_10_NYG_SEA,2014,10,2014-11-09,SEA,NYG,38,17,Home,1647.2579781896275,1451.184239357293,1661.1307583745834,1437.3114591723372
2014_10_PIT_NYJ,2014,10,2014-11-09,NYJ,PIT,20,13,Home,1353.1103432077837,1576.3581629475664,1382.6864220334196,1546.7820841219304
2014_10_SF_NO,2014,10,2014-11-09,NO,SF,24,27,Home,1584.4466717790147,1577.5650115045958,1570.3532651631558,1591.6584181204546
2014_10_STL_ARI,2014,10,2014-11-09,ARI,LA,31,14,Home,1623.3872361694855,1440.7599140271352,1637.2105790340895,1426.9365711625312
2014_10_TEN_BAL,2014,10,2014-11-09,BAL,TEN,21,7,Home,1543.3887918722182,1383.0073122585588,1557.7405258879398,1368.6555782428372
2014_10_CAR_PHI,2014,10,2014-11-10,PHI,CAR,45,21,Home,1583.4973779432448,1483.6989072700565,1605.6800373345498,1461.5162478787515
2014_11_BUF_MIA,2014,11,2014-11-13,MIA,BUF,22,9,Home,1529.5497142613174,1473.958475104598,1551.2061179948064,1452.302071371109
2014_11_ATL_CAR,2014,11,2014-11-16,CAR,ATL,17,19,Home,1461.5162478787515,1414.3488308223102,1449.3094686289853,1426.5556100720764
2014_11_CIN_NO,2014,11,2014-11-16,NO,CIN,10,27,Home,1570.3532651631558,1529.5316059565143,1538.6572003685012,1561.227670751169
2014_11_DEN_STL,2014,11,2014-11-16,LA,DEN,22,7,Home,1426.9365711625312,1675.932887038439,1467.1573036328946,1635.7121545680757
2014_11_DET_ARI,2014,11,2014-11-16,ARI,DET,14,6,Home,1637.2105790340895,1557.693456052672,1653.6460229694478,1541.2580121173137
2014_11_HOU_CLE,2014,11,2014-11-16,CLE,HOU,7,23,Home,1475.9574307728697,1417.4899768359453,1443.7577305509271,1449.6896770578878
2014_11_MIN_CHI,2014,11,2014-11-16,CHI,MIN,21,13,Home,1420.0593105957246,1453.6563944324907,1443.7873185382487,1429.9283864899667
2014_11_NE_IND,2014,11,2014-11-16,IND,NE,20,42,Home,1592.378017980834,1676.6558903931427,1569.3647303142598,1699.669178059717
2014_11_OAK_SD,2014,11,2014-11-16,LAC,LV,13,6,Home,1536.3599135312897,1279.0752592060987,1543.2582846896803,1272.1768880477082
2014_11_PHI_GB,2014,11,2014-11-16,GB,PHI,53,20,Home,1573.906470731422,1605.6800373345498,1611.838201159393,1567.7483069065786
2014_11_SEA_KC,2014,11,2014-11-16,KC,SEA,24,20,Home,1580.9777212508614,1661.1307583745834,1600.0265499242962,1642.0819297011485
2014_11_SF_NYG,2014,11,2014-11-16,NYG,SF,10,16,Home,1437.3114591723372,1591.6584181204546,1426.7134116149518,1602.25646567784
2014_11_TB_WAS,2014,11,2014-11-16,WAS,TB,7,27,Home,1379.8769377642377,1321.6796956007108,1345.2939819515234,1356.2626514134251
2014_11_PIT_TEN,2014,11,2014-11-17,TEN,PIT,24,27,Home,1368.6555782428372,1546.7820841219304,1361.8846857753479,1553.5529765894198
2014_12_KC_OAK,2014,12,2014-11-20,LV,KC,24,20,Home,1272.1768880477082,1600.0265499242962,1296.5054567815264,1575.697981190478
2014_12_ARI_SEA,2014,12,2014-11-23,SEA,ARI,19,3,Home,1642.0819297011485,1653.6460229694478,1671.2036500581369,1624.5243026124595
2014_12_CIN_HOU,2014,12,2014-11-23,HOU,CIN,13,22,Home,1449.6896770578878,1561.227670751169,1434.5781115832228,1576.339236225834
2014_12_CLE_ATL,2014,12,2014-11-23,ATL,CLE,24,26,Home,1426.5556100720764,1443.7577305509271,1416.1940034889526,1454.119337134051
2014_12_DAL_NYG,2014,12,2014-11-23,NYG,DAL,28,31,Home,1426.7134116149518,1570.7349533135282,1418.8066503207601,1578.64171460772
2014_12_DET_NE,2014,12,2014-11-23,NE,DET,34,9,Home,1699.669178059717,1541.2580121173137,1717.091016414206,1523.8361737628247
2014_12_GB_MIN,2014,12,2014-11-23,MIN,GB,21,24,Home,1429.9283864899667,1611.838201159393,1423.2760509572195,1618.4905366921403
2014_12_JAX_IND,2014,12,2014-11-23,IND,JAX,23,3,Home,1569.3647303142598,1292.5151118284114,1578.497834473309,1283.382007669362
2014_12_MIA_DEN,2014,12,2014-11-23,DEN,MIA,39,36,Home,1635.7121545680757,1551.2061179948064,1645.8777212005773,1541.0405513623048
2014_12_STL_SD,2014,12,2014-11-23,LAC,LA,27,24,Home,1543.2582846896803,1467.1573036328946,1553.7688141515284,1456.6467741710464
2014_12_TB_CHI,2014,12,2014-11-23,CHI,TB,21,13,Home,1443.7873185382487,1356.2626514134251,1459.7053109125038,1340.34465903917
2014_12_TEN_PHI,2014,12,2014-11-23,PHI,TEN,43,24,Home,1567.7483069065786,1361.8846857753479,1580.5766792624233,1349.056313419503
2014_12_WAS_SF,2014,12,2014-11-23,SF,WAS,17,13,Home,1602.25646567784,1345.2939819515234,1607.6044128138096,1339.9460348155537
2014_12_BAL_NO,2014,12,2014-11-24,NO,BAL,27,34,Home,1538.6572003685012,1557.7405258879398,1519.1728087762324,1577.2249174802087
2014_12_NYJ_BUF,2014,12,2014-11-24,BUF,NYJ,38,3,Neutral,1452.302071371109,1382.6864220334196,1480.1697101102418,1354.8187832942867
2014_13_CHI_DET,2014,13,2014-11-27,DET,CHI,34,17,Home,1523.8361737628247,1459.7053109125038,1546.7952537709339,1436.7462309043947
2014_13_PHI_DAL,2014,13,2014-11-27,DAL,PHI,10,33,Home,1578.64171460772,1580.5766792624233,1547.0659408833058,1612.1524529868375
2014_13_SEA_SF,2014,13,2014-11-27,SF,SEA,3,19,Home,1607.6044128138096,1671.2036500581369,1585.0533316239114,1693.7547312480351
2014_13_ARI_ATL,2014,13,2014-11-30,ATL,ARI,29,18,Home,1416.1940034889526,1624.5243026124595,1451.0781998265184,1589.6401062748937
2014_13_CAR_MIN,2014,13,2014-11-30,MIN,CAR,31,13,Home,1423.2760509572195,1449.3094686289853,1454.5524892110325,1418.0330303751723
2014_13_CIN_TB,2014,13,2014-11-30,TB,CIN,13,14,Home,1340.34465903917,1576.339236225834,1337.784519403019,1578.899375861985
2014_13_CLE_BUF,2014,13,2014-11-30,BUF,CLE,26,10,Home,1480.1697101102418,1454.119337134051,1506.0747567355756,1428.214290508717
2014_13_DEN_KC,2014,13,2014-11-30,KC,DEN,16,29,Home,1575.697981190478,1645.8777212005773,1555.2200405129875,1666.3556618780678
2014_13_NE_GB,2014,13,2014-11-30,GB,NE,26,21,Home,1618.4905366921403,1717.091016414206,1640.3797614839739,1695.2017916223724
2014_13_NO_PIT,2014,13,2014-11-30,PIT,NO,32,35,Home,1553.5529765894198,1519.1728087762324,1538.5570448708181,1534.168740494834
2014_13_NYG_JAX,2014,13,2014-11-30,JAX,NYG,25,24,Home,1283.382007669362,1418.8066503207601,1292.3351338321402,1409.853524157982
2014_13_OAK_STL,2014,13,2014-11-30,LA,LV,52,0,Home,1456.6467741710464,1296.5054567815264,1477.7109233255658,1275.441307627007
2014_13_SD_BAL,2014,13,2014-11-30,BAL,LAC,33,34,Home,1577.2249174802087,1553.7688141515284,1569.9042491608222,1561.0894824709148
2014_13_TEN_HOU,2014,13,2014-11-30,HOU,TEN,45,21,Home,1434.5781115832228,1349.056313419503,1458.0859648260637,1325.5484601766623
2014_13_WAS_IND,2014,13,2014-11-30,IND,WAS,49,27,Home,1578.497834473309,1339.9460348155537,1589.9317538356172,1328.5121154532455
2014_13_MIA_NYJ,2014,13,2014-12-01,NYJ,MIA,13,16,Home,1354.8187832942867,1541.0405513623048,1348.2997461534326,1547.559588503159
2014_14_DAL_CHI,2014,14,2014-12-04,CHI,DAL,28,41,Home,1436.7462309043947,1547.0659408833058,1419.3375950413763,1564.4745767463241
2014_14_BAL_MIA,2014,14,2014-12-07,MIA,BAL,13,28,Home,1547.559588503159,1569.9042491608222,1521.875251905259,1595.5885857587223
2014_14_BUF_DEN,2014,14,2014-12-07,DEN,BUF,24,17,Home,1666.3556618780678,1506.0747567355756,1677.3810230512458,1495.0493955623976
2014_14_CAR_NO,2014,14,2014-12-07,NO,CAR,10,41,Home,1534.168740494834,1418.0330303751723,1490.6376059094682,1461.5641649605382
2014_14_HOU_JAX,2014,14,2014-12-07,JAX,HOU,13,27,Home,1292.3351338321402,1458.0859648260637,1278.3306069035345,1472.0904917546693
2014_14_IND_CLE,2014,14,2014-12-07,CLE,IND,24,25,Home,1428.214290508717,1589.9317538356172,1424.5631010746147,1593.5829432697196
2014_14_KC_ARI,2014,14,2014-12-07,ARI,KC,17,14,Home,1589.6401062748937,1555.2200405129875,1601.9416746697145,1542.9184721181666
2014_14_NE_SD,2014,14,2014-12-07,LAC,NE,14,23,Home,1561.0894824709148,1695.2017916223724,1547.3713795337414,1708.9198945595458
2014_14_NYG_TEN,2014,14,2014-12-07,TEN,NYG,7,36,Home,1325.5484601766623,1409.853524157982,1300.5877319903957,1434.8142523442486
2014_14_NYJ_MIN,2014,14,2014-12-07,MIN,NYJ,30,24,Home,1454.5524892110325,1348.2997461534326,1467.6088650409708,1335.2433703234942
2014_14_PIT_CIN,2014,14,2014-12-07,CIN,PIT,21,42,Home,1578.899375861985,1538.5570448708181,1545.0367971743165,1572.4196235584866
2014_14_SEA_PHI,2014,14,2014-12-07,PHI,SEA,14,24,Home,1612.1524529868375,1693.7547312480351,1594.3639285342033,1711.5432557006693
2014_14_SF_OAK,2014,14,2014-12-07,LV,SF,24,13,Home,1275.441307627007,1585.0533316239114,1312.7335276105052,1547.7611116404132
2014_14_STL_WAS,2014,14,2014-12-07,WAS,LA,0,24,Home,1328.5121154532455,1477.7109233255658,1310.5714670692828,1495.6515717095285
2014_14_TB_DET,2014,14,2014-12-07,DET,TB,34,17,Home,1546.7952537709339,1337.784519403019,1558.9856051190243,1325.5941680549286
2014_14_ATL_GB,2014,14,2014-12-08,GB,ATL,43,37,Home,1640.3797614839739,1451.0781998265184,1649.3984166334408,1442.0595446770515
2014_15_ARI_STL,2014,15,2014-12-11,LA,ARI,6,12,Home,1495.6515717095285,1601.9416746697145,1482.597227707383,1614.9960186718602
2014_15_CIN_CLE,2014,15,2014-12-14,CLE,CIN,0,30,Home,1424.5631010746147,1545.0367971743165,1402.8635570160457,1566.7363412328855
2014_15_DAL_PHI,2014,15,2014-12-14,PHI,DAL,27,38,Home,1594.3639285342033,1564.4745767463241,1567.744052476047,1591.0944528044804
2014_15_DEN_SD,2014,15,2014-12-14,LAC,DEN,10,22,Home,1547.3713795337414,1677.3810230512458,1531.8149457075017,1692.9374568774856
2014_15_GB_BUF,2014,15,2014-12-14,BUF,GB,21,13,Home,1495.0493955623976,1649.3984166334408,1524.1462504693754,1620.301561726463
2014_15_HOU_IND,2014,15,2014-12-14,IND,HOU,17,10,Home,1593.5829432697196,1472.0904917546693,1606.6659703665496,1459.0074646578394
2014_15_JAX_BAL,2014,15,2014-12-14,BAL,JAX,20,12,Home,1595.5885857587223,1278.3306069035345,1600.9147945313032,1273.0043981309536
2014_15_MIA_NE,2014,15,2014-12-14,NE,MIA,41,13,Home,1708.9198945595458,1521.875251905259,1724.6933215411611,1506.1018249236436
2014_15_MIN_DET,2014,15,2014-12-14,DET,MIN,16,14,Home,1558.9856051190243,1467.6088650409708,1566.8216965416757,1459.7727736183194
2014_15_NYJ_TEN,2014,15,2014-12-14,TEN,NYJ,11,16,Home,1300.5877319903957,1335.2433703234942,1284.7017044724555,1351.1293978414344
2014_15_OAK_KC,2014,15,2014-12-14,KC,LV,31,13,Home,1542.9184721181666,1312.7335276105052,1554.112647244895,1301.5393524837768
2014_15_PIT_ATL,2014,15,2014-12-14,ATL,PIT,20,27,Home,1442.0595446770515,1572.4196235584866,1429.4668768747167,1585.0122913608213
2014_15_SF_SEA,2014,15,2014-12-14,SEA,SF,17,7,Home,1711.5432557006693,1547.7611116404132,1724.0559578608802,1535.2484094802023
2014_15_TB_CAR,2014,15,2014-12-14,CAR,TB,19,17,Home,1461.5641649605382,1325.5941680549286,1468.0564190262999,1319.1019139891669
2014_15_WAS_NYG,2014,15,2014-12-14,NYG,WAS,24,13,Home,1434.8142523442486,1310.5714670692828,1450.265087384789,1295.1206320287424
2014_15_NO_CHI,2014,15,2014-12-15,CHI,NO,15,31,Home,1419.3375950413763,1490.6376059094682,1397.4488483541802,1512.5263525966643
2014_16_TEN_JAX,2014,16,2014-12-18,JAX,TEN,21,13,Home,1273.0043981309536,1284.7017044724555,1295.595997725156,1262.1101048782532
2014_16_PHI_WAS,2014,16,2014-12-20,WAS,PHI,27,24,Home,1295.1206320287424,1567.744052476047,1315.5388620109138,1547.3258224938756
2014_16_SD_SF,2014,16,2014-12-20,SF,LAC,35,38,Home,1535.2484094802023,1531.8149457075017,1521.2702876879403,1545.7930674997638
2014_16_ATL_NO,2014,16,2014-12-21,NO,ATL,14,30,Home,1512.5263525966643,1429.4668768747167,1478.8197354386448,1463.1734940327362
2014_16_BAL_HOU,2014,16,2014-12-21,HOU,BAL,25,13,Home,1459.0074646578394,1600.9147945313032,1492.4311948410489,1567.4910643480937
2014_16_BUF_OAK,2014,16,2014-12-21,LV,BUF,26,24,Home,1301.5393524837768,1524.1462504693754,1317.156637028651,1508.5289659245013
2014_16_CLE_CAR,2014,16,2014-12-21,CAR,CLE,17,13,Home,1468.0564190262999,1402.8635570160457,1480.7885059754753,1390.1314700668702
2014_16_DET_CHI,2014,16,2014-12-21,CHI,DET,14,20,Home,1397.4488483541802,1566.8216965416757,1387.5516115870466,1576.7189333088093
2014_16_GB_TB,2014,16,2014-12-21,TB,GB,3,20,Home,1319.1019139891669,1620.301561726463,1311.4700867432418,1627.933388972388
2014_16_IND_DAL,2014,16,2014-12-21,DAL,IND,42,7,Home,1591.0944528044804,1606.6659703665496,1628.271506822535,1569.488916348495
2014_16_KC_PIT,2014,16,2014-12-21,PIT,KC,20,12,Home,1585.0122913608213,1554.112647244895,1604.7582051328607,1534.3667334728557
2014_16_MIN_MIA,2014,16,2014-12-21,MIA,MIN,37,35,Home,1506.1018249236436,1459.7727736183194,1515.4350710941442,1450.4395274478188
2014_16_NE_NYJ,2014,16,2014-12-21,NYJ,NE,16,17,Home,1351.1293978414344,1724.6933215411611,1349.8934525925104,1725.9292667900852
2014_16_NYG_STL,2014,16,2014-12-21,LA,NYG,27,37,Home,1482.597227707383,1450.265087384789,1456.772755280385,1476.089559811787
2014_16_SEA_ARI,2014,16,2014-12-21,ARI,SEA,6,35,Home,1614.9960186718602,1724.0559578608802,1592.4411338176071,1746.6108427151332
2014_16_DEN_CIN,2014,16,2014-12-22,CIN,DEN,37,28,Home,1566.7363412328855,1692.9374568774856,1596.092600979562,1663.5811971308092
2014_17_ARI_SF,2014,17,2014-12-28,SF,ARI,20,17,Home,1521.2702876879403,1592.4411338176071,1537.4117542336405,1576.2996672719069
2014_17_BUF_NE,2014,17,2014-12-28,NE,BUF,9,17,Home,1725.9292667900852,1508.5289659245013,1694.8330214216783,1539.6252112929083
2014_17_CAR_ATL,2014,17,2014-12-28,ATL,CAR,3,34,Home,1463.1734940327362,1480.7885059754753,1430.5331076716375,1513.428892336574
2014_17_CHI_MIN,2014,17,2014-12-28,MIN,CHI,13,9,Home,1450.4395274478188,1387.5516115870466,1463.2849398688022,1374.7061991660632
2014_17_CIN_PIT,2014,17,2014-12-28,PIT,CIN,27,17,Home,1604.7582051328607,1596.092600979562,1628.0474737162483,1572.8033323961743
2014_17_CLE_BAL,2014,17,2014-12-28,BAL,CLE,20,10,Home,1567.4910643480937,1390.1314700668702,1579.24466899956,1378.377865415404
2014_17_DAL_WAS,2014,17,2014-12-28,WAS,DAL,17,44,Home,1315.5388620109138,1628.271506822535,1307.2635666989643,1636.5468021344846
2014_17_DET_GB,2014,17,2014-12-28,GB,DET,30,20,Home,1627.933388972388,1576.7189333088093,1647.9373769796455,1556.7149453015518
2014_17_IND_TEN,2014,17,2014-12-28,TEN,IND,10,27,Home,1262.1101048782532,1569.488916348495,1254.7243830317989,1576.8746381949493
2014_17_JAX_HOU,2014,17,2014-12-28,HOU,JAX,23,17,Home,1492.4311948410489,1295.595997725156,1501.132896003741,1286.8942965624638
2014_17_NO_TB,2014,17,2014-12-28,TB,NO,20,23,Home,1311.4700867432418,1478.8197354386448,1304.3532919485092,1485.9365302333774
2014_17_NYJ_MIA,2014,17,2014-12-28,MIA,NYJ,24,37,Home,1515.4350710941442,1349.8934525925104,1480.0083834222082,1385.3201402644463
2014_17_OAK_DEN,2014,17,2014-12-28,DEN,LV,47,14,Home,1663.5811971308092,1317.156637028651,1670.8818377753619,1309.8559963840983
2014_17_PHI_NYG,2014,17,2014-12-28,NYG,PHI,26,34,Home,1476.089559811787,1547.3258224938756,1459.1100925602782,1564.3052897453845
2014_17_SD_KC,2014,17,2014-12-28,KC,LAC,19,7,Home,1534.3667334728557,1545.7930674997638,1560.722587459671,1519.4372135129483
2014_17_STL_SEA,2014,17,2014-12-28,SEA,LA,20,6,Home,1746.6108427151332,1456.772755280385,1754.2023682556398,1449.1812297398783
2014_18_ARI_CAR,2014,18,2015-01-03,CAR,ARI,27,16,Home,1513.428892336574,1576.2996672719069,1541.9121325451156,1547.8164270633654
2014_18_BAL_PIT,2014,18,2015-01-03,PIT,BAL,17,30,Home,1628.0474737162483,1579.24466899956,1598.6267602307848,1608.6653824850234
2014_18_CIN_IND,2014,18,2015-01-04,IND,CIN,26,10,Home,1576.8746381949493,1572.8033323961743,1604.8230651780975,1544.854905413026
2014_18_DET_DAL,2014,18,2015-01-04,DAL,DET,24,20,Home,1636.5468021344846,1556.7149453015518,1648.5705309326809,1544.6912165033555
2014_19_BAL_NE,2014,19,2015-01-10,NE,BAL,35,31,Home,1694.8330214216783,1608.6653824850234,1706.5565261433585,1596.9418777633432
2014_19_CAR_SEA,2014,19,2015-01-10,SEA,CAR,31,17,Home,1754.2023682556398,1541.9121325451156,1765.4434771294486,1530.6710236713068
2014_19_DAL_GB,2014,19,2015-01-11,GB,DAL,26,21,Home,1647.9373769796455,1648.5705309326809,1665.8824594621462,1630.62544845018
2014_19_IND_DEN,2014,19,2015-01-11,DEN,IND,13,24,Home,1670.8818377753619,1604.8230651780975,1642.224756607516,1633.4801463459435
2014_20_GB_SEA,2014,20,2015-01-18,SEA,GB,28,22,Home,1765.4434771294486,1665.8824594621462,1778.8666976510892,1652.4592389405057
2014_20_IND_NE,2014,20,2015-01-18,NE,IND,45,7,Home,1706.5565261433585,1633.4801463459435,1734.6645494857485,1605.3721230035535
2014_21_NE_SEA,2014,21,2015-02-01,SEA,NE,24,28,Neutral,1778.8666976510892,1734.6645494857485,1761.0928142614468,1752.4384328753908
2015_01_PIT_NE,2015,1,2015-09-10,NE,PIT,28,21,Home,1651.4630597252344,1559.1760561384708,1666.240441921992,1544.3986739417132
2015_01_BAL_DEN,2015,1,2015-09-13,DEN,BAL,19,13,Home,1585.3348539645094,1558.1651266580059,1603.0564734776647,1540.4435071448506
2015_01_CAR_JAX,2015,1,2015-09-13,JAX,CAR,9,20,Home,1372.1365779374783,1518.4026142027842,1358.1044463443611,1532.4347457959013
2015_01_CIN_OAK,2015,1,2015-09-13,LV,CIN,13,33,Home,1385.913597830459,1526.9129432478155,1368.3153870276853,1544.511154050589
