game_id,season,week,team,opponent,turnover_diff,turnover_won,turnover_lost,interception_won,interception_lost,fumble_won,fumble_lost
2017_09_BAL_TEN,2017,9,TEN,BAL,0,1,1,1,1,0,0
2017_09_BAL_TEN,2017,9,BAL,TEN,-2,0,2,0,2,0,0
2017_09_WAS_SEA,2017,9,SEA,WAS,-2,0,2,0,2,0,0
2017_09_WAS_SEA,2017,9,WAS,SEA,2,3,1,2,0,1,1
2017_09_ARI_SF,2017,9,SF,ARI,-1,1,2,1,1,0,1
2017_09_ARI_SF,2017,9,ARI,SF,-2,0,2,0,1,0,1
2017_09_KC_DAL,2017,9,DAL,KC,1,1,0,0,0,1,0
2017_09_KC_DAL,2017,9,KC,DAL,0,1,1,1,1,0,0
2017_09_OAK_MIA,2017,9,MIA,LV,1,2,1,1,0,1,1
2017_09_OAK_MIA,2017,9,LV,MIA,2,4,2,2,1,2,1
2017_09_DET_GB,2017,9,GB,DET,2,2,0,2,0,0,0
2017_09_DET_GB,2017,9,DET,GB,0,1,1,1,0,0,1
2017_10_SEA_ARI,2017,10,ARI,SEA,-1,0,1,0,0,0,1
2017_10_SEA_ARI,2017,10,SEA,ARI,0,0,0,0,0,0,0
2017_10_NO_BUF,2017,10,BUF,NO,-1,0,1,0,1,0,0
2017_10_NO_BUF,2017,10,NO,BUF,1,2,1,2,0,0,1
2017_10_GB_CHI,2017,10,CHI,GB,0,1,1,1,0,0,1
2017_10_GB_CHI,2017,10,GB,CHI,1,1,0,1,0,0,0
2017_10_CLE_DET,2017,10,DET,CLE,1,2,1,2,1,0,0
2017_10_CLE_DET,2017,10,CLE,DET,-1,1,2,0,1,1,1
2017_10_PIT_IND,2017,10,IND,PIT,-1,0,1,0,1,0,0
2017_10_PIT_IND,2017,10,PIT,IND,1,2,1,1,1,1,0
2017_10_LAC_JAX,2017,10,JAX,LAC,1,3,2,3,2,0,0
2017_10_LAC_JAX,2017,10,LAC,JAX,-1,1,2,0,1,1,1
2017_10_NYJ_TB,2017,10,TB,NYJ,-1,0,1,0,1,0,0
2017_10_NYJ_TB,2017,10,NYJ,TB,-2,0,2,0,1,0,1
2017_10_CIN_TEN,2017,10,TEN,CIN,0,2,2,1,1,1,1
2017_10_CIN_TEN,2017,10,CIN,TEN,-2,0,2,0,0,0,2
2017_10_MIN_WAS,2017,10,WAS,MIN,1,2,1,1,1,1,0
2017_10_MIN_WAS,2017,10,MIN,WAS,-1,1,2,1,2,0,0
2017_10_HOU_LA,2017,10,LA,HOU,3,3,0,2,0,1,0
2017_10_HOU_LA,2017,10,HOU,LA,-3,1,4,0,2,1,2
2017_10_DAL_ATL,2017,10,ATL,DAL,0,1,1,1,1,0,0
2017_10_DAL_ATL,2017,10,DAL,ATL,-1,1,2,1,0,0,2
2017_10_NYG_SF,2017,10,SF,NYG,-1,1,2,1,1,0,1
2017_10_NYG_SF,2017,10,NYG,SF,2,3,1,0,0,3,1
2017_10_NE_DEN,2017,10,DEN,NE,-1,0,1,0,1,0,0
2017_10_NE_DEN,2017,10,NE,DEN,-1,0,1,0,0,0,1
2017_10_MIA_CAR,2017,10,CAR,MIA,1,1,0,0,0,1,0
2017_10_MIA_CAR,2017,10,MIA,CAR,0,1,1,1,1,0,0
2017_11_TEN_PIT,2017,11,PIT,TEN,3,3,0,1,0,2,0
2017_11_TEN_PIT,2017,11,TEN,PIT,0,4,4,2,4,2,0
2017_11_DET_CHI,2017,11,CHI,DET,-1,0,1,0,0,0,1
2017_11_DET_CHI,2017,11,DET,CHI,-1,0,1,0,0,0,1
2017_11_JAX_CLE,2017,11,CLE,JAX,-2,2,4,1,2,1,2
2017_11_JAX_CLE,2017,11,JAX,CLE,-1,1,2,0,0,1,2
2017_11_BAL_GB,2017,11,GB,BAL,-1,4,5,3,3,1,2
2017_11_BAL_GB,2017,11,BAL,GB,0,1,1,1,1,0,0
2017_11_ARI_HOU,2017,11,HOU,ARI,1,3,2,2,1,1,1
2017_11_ARI_HOU,2017,11,ARI,HOU,2,4,2,4,2,0,0
2017_11_TB_MIA,2017,11,MIA,TB,-4,1,5,1,3,0,2
2017_11_TB_MIA,2017,11,TB,MIA,3,3,0,2,0,1,0
2017_11_LA_MIN,2017,11,MIN,LA,1,1,0,0,0,1,0
2017_11_LA_MIN,2017,11,LA,MIN,-1,0,1,0,0,0,1
2017_11_WAS_NO,2017,11,NO,WAS,1,2,1,2,1,0,0
2017_11_WAS_NO,2017,11,WAS,NO,1,1,0,1,0,0,0
2017_11_KC_NYG,2017,11,NYG,KC,0,1,1,0,1,1,0
2017_11_KC_NYG,2017,11,KC,NYG,-2,1,3,1,3,0,0
2017_11_BUF_LAC,2017,11,LAC,BUF,2,2,0,2,0,0,0
2017_11_BUF_LAC,2017,11,BUF,LAC,-4,2,6,1,5,1,1
2017_11_CIN_DEN,2017,11,DEN,CIN,-1,1,2,0,1,1,1
2017_11_CIN_DEN,2017,11,CIN,DEN,1,1,0,1,0,0,0
2017_11_NE_OAK,2017,11,LV,NE,-1,1,2,1,1,0,1
2017_11_NE_OAK,2017,11,NE,LV,1,1,0,1,0,0,0
2017_11_PHI_DAL,2017,11,DAL,PHI,-1,3,4,2,3,1,1
2017_11_PHI_DAL,2017,11,PHI,DAL,1,1,0,1,0,0,0
2017_11_ATL_SEA,2017,11,SEA,ATL,0,2,2,1,1,1,1
2017_11_ATL_SEA,2017,11,ATL,SEA,1,2,1,1,0,1,1
2017_12_MIN_DET,2017,12,DET,MIN,-1,1,2,0,1,1,1
2017_12_MIN_DET,2017,12,MIN,DET,0,0,0,0,0,0,0
2017_12_LAC_DAL,2017,12,DAL,LAC,2,4,2,1,2,3,0
2017_12_LAC_DAL,2017,12,LAC,DAL,0,0,0,0,0,0,0
2017_12_NYG_WAS,2017,12,WAS,NYG,-1,0,1,0,1,0,0
2017_12_NYG_WAS,2017,12,NYG,WAS,0,1,1,1,1,0,0
2017_12_TB_ATL,2017,12,ATL,TB,1,2,1,1,0,1,1
2017_12_TB_ATL,2017,12,TB,ATL,5,5,0,0,0,5,0
2017_12_CLE_CIN,2017,12,CIN,CLE,3,3,0,2,0,1,0
2017_12_CLE_CIN,2017,12,CLE,CIN,0,0,0,0,0,0,0
2017_12_TEN_IND,2017,12,IND,TEN,0,1,1,0,0,1,1
2017_12_TEN_IND,2017,12,TEN,IND,-1,1,2,1,2,0,0
2017_12_BUF_KC,2017,12,KC,BUF,2,3,1,1,1,2,0
2017_12_BUF_KC,2017,12,BUF,KC,2,2,0,1,0,1,0
2017_12_MIA_NE,2017,12,NE,MIA,-1,1,2,1,1,0,1
2017_12_MIA_NE,2017,12,MIA,NE,0,3,3,2,2,1,1
2017_12_CAR_NYJ,2017,12,NYJ,CAR,0,1,1,1,0,0,1
2017_12_CAR_NYJ,2017,12,CAR,NYJ,1,1,0,0,0,1,0
2017_12_CHI_PHI,2017,12,PHI,CHI,0,2,2,0,0,2,2
2017_12_CHI_PHI,2017,12,CHI,PHI,-2,1,3,0,2,1,1
2017_12_SEA_SF,2017,12,SF,SEA,-1,0,1,0,1,0,0
2017_12_SEA_SF,2017,12,SEA,SF,0,1,1,1,1,0,0
2017_12_JAX_ARI,2017,12,ARI,JAX,0,2,2,1,1,1,1
2017_12_JAX_ARI,2017,12,JAX,ARI,-3,0,3,0,1,0,2
2017_12_NO_LA,2017,12,LA,NO,0,1,1,0,1,1,0
2017_12_NO_LA,2017,12,NO,LA,0,0,0,0,0,0,0
2017_12_DEN_OAK,2017,12,LV,DEN,-1,0,1,0,0,0,1
2017_12_DEN_OAK,2017,12,DEN,LV,1,2,1,1,1,1,0
2017_12_GB_PIT,2017,12,PIT,GB,-3,0,3,0,2,0,1
2017_12_GB_PIT,2017,12,GB,PIT,5,5,0,4,0,1,0
2017_12_HOU_BAL,2017,12,BAL,HOU,1,1,0,0,0,1,0
2017_12_HOU_BAL,2017,12,HOU,BAL,-2,1,3,1,2,0,1
2017_13_WAS_DAL,2017,13,DAL,WAS,2,3,1,2,0,1,1
2017_13_WAS_DAL,2017,13,WAS,DAL,-3,0,3,0,2,0,1
2017_13_MIN_ATL,2017,13,ATL,MIN,4,4,0,3,0,1,0
2017_13_MIN_ATL,2017,13,MIN,ATL,0,0,0,0,0,0,0
2017_13_DET_BAL,2017,13,BAL,DET,1,1,0,1,0,0,0
2017_13_DET_BAL,2017,13,DET,BAL,0,3,3,1,2,2,1
2017_13_NE_BUF,2017,13,BUF,NE,0,1,1,0,1,1,0
2017_13_NE_BUF,2017,13,NE,BUF,0,1,1,0,1,1,0
2017_13_SF_CHI,2017,13,CHI,SF,2,2,0,2,0,0,0
2017_13_SF_CHI,2017,13,SF,CHI,3,4,1,3,1,1,0
2017_13_TB_GB,2017,13,GB,TB,-1,0,1,0,1,0,0
2017_13_TB_GB,2017,13,TB,GB,1,2,1,2,0,0,1
2017_13_IND_JAX,2017,13,JAX,IND,2,2,0,1,0,1,0
2017_13_IND_JAX,2017,13,IND,JAX,-2,0,2,0,2,0,0
2017_13_DEN_MIA,2017,13,MIA,DEN,-3,0,3,0,2,0,1
2017_13_DEN_MIA,2017,13,DEN,MIA,-1,2,3,1,3,1,0
2017_13_KC_NYJ,2017,13,NYJ,KC,4,4,0,3,0,1,0
2017_13_KC_NYJ,2017,13,KC,NYJ,0,0,0,0,0,0,0
2017_13_HOU_TEN,2017,13,TEN,HOU,1,1,0,1,0,0,0
2017_13_HOU_TEN,2017,13,HOU,TEN,-1,1,2,1,1,0,1
2017_13_CLE_LAC,2017,13,LAC,CLE,1,1,0,1,0,0,0
2017_13_CLE_LAC,2017,13,CLE,LAC,-1,1,2,1,1,0,1
2017_13_LA_ARI,2017,13,ARI,LA,-2,0,2,0,2,0,0
2017_13_LA_ARI,2017,13,LA,ARI,1,2,1,1,1,1,0
2017_13_CAR_NO,2017,13,NO,CAR,1,3,2,1,0,2,2
2017_13_CAR_NO,2017,13,CAR,NO,0,0,0,0,0,0,0
2017_13_NYG_OAK,2017,13,LV,NYG,0,1,1,0,0,1,1
2017_13_NYG_OAK,2017,13,NYG,LV,-2,0,2,0,0,0,2
2017_13_PHI_SEA,2017,13,SEA,PHI,3,3,0,3,0,0,0
2017_13_PHI_SEA,2017,13,PHI,SEA,-1,1,2,1,1,0,1
2017_13_PIT_CIN,2017,13,CIN,PIT,3,3,0,1,0,2,0
2017_13_PIT_CIN,2017,13,PIT,CIN,-1,0,1,0,1,0,0
2017_14_NO_ATL,2017,14,ATL,NO,-2,1,3,0,3,1,0
2017_14_NO_ATL,2017,14,NO,ATL,2,3,1,1,1,2,0
2017_14_IND_BUF,2017,14,BUF,IND,0,2,2,1,1,1,1
2017_14_IND_BUF,2017,14,IND,BUF,3,3,0,1,0,2,0
2017_14_MIN_CAR,2017,14,CAR,MIN,0,1,1,1,1,0,0
2017_14_MIN_CAR,2017,14,MIN,CAR,-2,1,3,1,2,0,1
2017_14_CHI_CIN,2017,14,CIN,CHI,-2,0,2,0,1,0,1
2017_14_CHI_CIN,2017,14,CHI,CIN,1,1,0,1,0,0,0
2017_14_GB_CLE,2017,14,CLE,GB,-1,1,2,0,2,1,0
2017_14_GB_CLE,2017,14,GB,CLE,2,2,0,2,0,0,0
2017_14_SF_HOU,2017,14,HOU,SF,2,3,1,1,0,2,1
2017_14_SF_HOU,2017,14,SF,HOU,0,1,1,1,1,0,0
2017_14_OAK_KC,2017,14,KC,LV,-1,0,1,0,1,0,0
2017_14_OAK_KC,2017,14,LV,KC,-2,1,3,0,2,1,1
2017_14_DAL_NYG,2017,14,NYG,DAL,3,5,2,4,2,1,0
2017_14_DAL_NYG,2017,14,DAL,NYG,1,1,0,0,0,1,0
2017_14_DET_TB,2017,14,TB,DET,-4,1,5,0,2,1,3
2017_14_DET_TB,2017,14,DET,TB,-3,0,3,0,2,0,1
2017_14_TEN_ARI,2017,14,ARI,TEN,1,1,0,1,0,0,0
2017_14_TEN_ARI,2017,14,TEN,ARI,-1,1,2,1,2,0,0
2017_14_NYJ_DEN,2017,14,DEN,NYJ,1,1,0,1,0,0,0
2017_14_NYJ_DEN,2017,14,NYJ,DEN,-1,1,2,1,1,0,1
2017_14_WAS_LAC,2017,14,LAC,WAS,1,2,1,0,1,2,0
2017_14_WAS_LAC,2017,14,WAS,LAC,1,2,1,2,1,0,0
2017_14_SEA_JAX,2017,14,JAX,SEA,2,3,1,2,0,1,1
2017_14_SEA_JAX,2017,14,SEA,JAX,0,3,3,3,3,0,0
2017_14_PHI_LA,2017,14,LA,PHI,-2,0,2,0,0,0,2
2017_14_PHI_LA,2017,14,PHI,LA,0,1,1,0,1,1,0
2017_14_BAL_PIT,2017,14,PIT,BAL,0,0,0,0,0,0,0
2017_14_BAL_PIT,2017,14,BAL,PIT,1,2,1,2,1,0,0
2017_14_NE_MIA,2017,14,MIA,NE,2,2,0,2,0,0,0
2017_14_NE_MIA,2017,14,NE,MIA,2,4,2,1,2,3,0
2017_15_DEN_IND,2017,15,IND,DEN,0,0,0,0,0,0,0
2017_15_DEN_IND,2017,15,DEN,IND,2,3,1,2,1,1,0
2017_15_CHI_DET,2017,15,DET,CHI,-1,0,1,0,0,0,1
2017_15_CHI_DET,2017,15,CHI,DET,-1,2,3,2,3,0,0
2017_15_LAC_KC,2017,15,KC,LAC,1,1,0,1,0,0,0
2017_15_LAC_KC,2017,15,LAC,KC,-4,0,4,0,3,0,1
2017_15_MIA_BUF,2017,15,BUF,MIA,2,2,0,2,0,0,0
2017_15_MIA_BUF,2017,15,MIA,BUF,1,4,3,3,3,1,0
2017_15_GB_CAR,2017,15,CAR,GB,0,0,0,0,0,0,0
2017_15_GB_CAR,2017,15,GB,CAR,-4,0,4,0,3,0,1
2017_15_BAL_CLE,2017,15,CLE,BAL,-1,3,4,2,2,1,2
2017_15_BAL_CLE,2017,15,BAL,CLE,1,1,0,0,0,1,0
2017_15_HOU_JAX,2017,15,JAX,HOU,1,1,0,0,0,1,0
2017_15_HOU_JAX,2017,15,HOU,JAX,3,4,1,3,1,1,0
2017_15_CIN_MIN,2017,15,MIN,CIN,-1,0,1,0,1,0,0
2017_15_CIN_MIN,2017,15,CIN,MIN,0,2,2,2,2,0,0
2017_15_NYJ_NO,2017,15,NO,NYJ,-2,1,3,0,1,1,2
2017_15_NYJ_NO,2017,15,NYJ,NO,-1,1,2,0,2,1,0
2017_15_PHI_NYG,2017,15,NYG,PHI,-1,0,1,0,1,0,0
2017_15_PHI_NYG,2017,15,PHI,NYG,2,2,0,2,0,0,0
2017_15_ARI_WAS,2017,15,WAS,ARI,2,3,1,2,0,1,1
2017_15_ARI_WAS,2017,15,ARI,WAS,-2,0,2,0,1,0,1
2017_15_LA_SEA,2017,15,SEA,LA,-1,1,2,1,0,0,2
2017_15_LA_SEA,2017,15,LA,SEA,1,2,1,0,1,2,0
2017_15_NE_PIT,2017,15,PIT,NE,3,4,1,3,1,1,0
2017_15_NE_PIT,2017,15,NE,PIT,4,5,1,4,1,1,0
2017_15_TEN_SF,2017,15,SF,TEN,2,2,0,2,0,0,0
2017_15_TEN_SF,2017,15,TEN,SF,2,3,1,2,0,1,1
2017_15_DAL_OAK,2017,15,LV,DAL,1,2,1,1,0,1,1
2017_15_DAL_OAK,2017,15,DAL,LV,-1,1,2,1,2,0,0
2017_15_ATL_TB,2017,15,TB,ATL,1,2,1,2,0,0,1
2017_15_ATL_TB,2017,15,ATL,TB,1,1,0,1,0,0,0
2017_16_IND_BAL,2017,16,BAL,IND,1,1,0,0,0,1,0
2017_16_IND_BAL,2017,16,IND,BAL,0,0,0,0,0,0,0
2017_16_MIN_GB,2017,16,GB,MIN,-2,0,2,0,2,0,0
2017_16_MIN_GB,2017,16,MIN,GB,3,3,0,1,0,2,0
2017_16_TB_CAR,2017,16,CAR,TB,0,1,1,0,1,1,0
2017_16_TB_CAR,2017,16,TB,CAR,0,3,3,1,0,2,3
2017_16_CLE_CHI,2017,16,CHI,CLE,3,3,0,2,0,1,0
2017_16_CLE_CHI,2017,16,CLE,CHI,-2,1,3,1,2,0,1
2017_16_DET_CIN,2017,16,CIN,DET,-1,0,1,0,1,0,0
2017_16_DET_CIN,2017,16,DET,CIN,3,4,1,2,1,2,0
2017_16_MIA_KC,2017,16,KC,MIA,0,0,0,0,0,0,0
2017_16_MIA_KC,2017,16,MIA,KC,0,2,2,0,0,2,2
2017_16_BUF_NE,2017,16,NE,BUF,2,3,1,2,1,1,0
2017_16_BUF_NE,2017,16,BUF,NE,1,1,0,0,0,1,0
2017_16_ATL_NO,2017,16,NO,ATL,0,1,1,1,1,0,0
2017_16_ATL_NO,2017,16,ATL,NO,0,2,2,2,1,0,1
2017_16_LAC_NYJ,2017,16,NYJ,LAC,0,3,3,1,1,2,2
2017_16_LAC_NYJ,2017,16,LAC,NYJ,0,0,0,0,0,0,0
2017_16_LA_TEN,2017,16,TEN,LA,3,4,1,4,1,0,0
2017_16_LA_TEN,2017,16,LA,TEN,0,1,1,1,0,0,1
2017_16_DEN_WAS,2017,16,WAS,DEN,-2,0,2,0,1,0,1
2017_16_DEN_WAS,2017,16,DEN,WAS,-3,0,3,0,1,0,2
2017_16_JAX_SF,2017,16,SF,JAX,0,1,1,0,1,1,0
2017_16_JAX_SF,2017,16,JAX,SF,-3,0,3,0,3,0,0
2017_16_NYG_ARI,2017,16,ARI,NYG,-1,1,2,1,2,0,0
2017_16_NYG_ARI,2017,16,NYG,ARI,-2,1,3,0,2,1,1
2017_16_SEA_DAL,2017,16,DAL,SEA,-2,1,3,1,2,0,1
2017_16_SEA_DAL,2017,16,SEA,DAL,1,1,0,1,0,0,0
2017_16_PIT_HOU,2017,16,HOU,PIT,-2,0,2,0,1,0,1
2017_16_PIT_HOU,2017,16,PIT,HOU,1,1,0,1,0,0,0
2017_16_OAK_PHI,2017,16,PHI,LV,0,2,2,0,1,2,1
2017_16_OAK_PHI,2017,16,LV,PHI,-3,2,5,2,2,0,3
2017_17_GB_DET,2017,17,DET,GB,-1,0,1,0,0,0,1
2017_17_GB_DET,2017,17,GB,DET,-2,1,3,0,2,1,1
2017_17_HOU_IND,2017,17,IND,HOU,2,2,0,1,0,1,0
2017_17_HOU_IND,2017,17,HOU,IND,0,1,1,1,1,0,0
2017_17_CHI_MIN,2017,17,MIN,CHI,1,1,0,1,0,0,0
2017_17_CHI_MIN,2017,17,CHI,MIN,0,0,0,0,0,0,0
2017_17_NYJ_NE,2017,17,NE,NYJ,1,1,0,1,0,0,0
2017_17_NYJ_NE,2017,17,NYJ,NE,1,1,0,0,0,1,0
2017_17_WAS_NYG,2017,17,NYG,WAS,1,2,1,1,1,1,0
2017_17_WAS_NYG,2017,17,WAS,NYG,-2,1,3,1,3,0,0
2017_17_DAL_PHI,2017,17,PHI,DAL,-1,1,2,1,1,0,1
2017_17_DAL_PHI,2017,17,DAL,PHI,3,3,0,2,0,1,0
2017_17_CLE_PIT,2017,17,PIT,CLE,-1,1,2,1,1,0,1
2017_17_CLE_PIT,2017,17,CLE,PIT,-1,1,2,1,1,0,1
2017_17_CAR_ATL,2017,17,ATL,CAR,2,2,0,2,0,0,0
2017_17_CAR_ATL,2017,17,CAR,ATL,0,3,3,3,3,0,0
2017_17_CIN_BAL,2017,17,BAL,CIN,-1,0,1,0,1,0,0
2017_17_CIN_BAL,2017,17,CIN,BAL,-1,0,1,0,0,0,1
2017_17_KC_DEN,2017,17,DEN,KC,-3,0,3,0,2,0,1
2017_17_KC_DEN,2017,17,KC,DEN,2,4,2,2,1,2,1
2017_17_SF_LA,2017,17,LA,SF,1,3,2,3,0,0,2
2017_17_SF_LA,2017,17,SF,LA,-3,0,3,0,2,0,1
2017_17_OAK_LAC,2017,17,LAC,LV,1,1,0,0,0,1,0
2017_17_OAK_LAC,2017,17,LV,LAC,1,3,2,3,1,0,1
2017_17_BUF_MIA,2017,17,MIA,BUF,1,2,1,1,1,1,0
2017_17_BUF_MIA,2017,17,BUF,MIA,2,2,0,0,0,2,0
2017_17_ARI_SEA,2017,17,SEA,ARI,2,2,0,1,0,1,0
2017_17_ARI_SEA,2017,17,ARI,SEA,0,1,1,0,1,1,0
2017_17_NO_TB,2017,17,TB,NO,-2,2,4,2,3,0,1
2017_17_NO_TB,2017,17,NO,TB,0,0,0,0,0,0,0
2017_17_JAX_TEN,2017,17,TEN,JAX,0,2,2,2,0,0,2
2017_17_JAX_TEN,2017,17,JAX,TEN,-1,2,3,0,2,2,1
2017_18_TEN_KC,2017,18,KC,TEN,1,2,1,2,0,0,1
2017_18_TEN_KC,2017,18,TEN,KC,0,1,1,1,1,0,0
2017_18_ATL_LA,2017,18,LA,ATL,2,3,1,1,0,2,1
2017_18_ATL_LA,2017,18,ATL,LA,1,2,1,2,0,0,1
2017_18_BUF_JAX,2017,18,JAX,BUF,1,1,0,1,0,0,0
2017_18_BUF_JAX,2017,18,BUF,JAX,-2,0,2,0,2,0,0
2017_18_CAR_NO,2017,18,NO,CAR,1,2,1,0,1,2,0
2017_18_CAR_NO,2017,18,CAR,NO,1,1,0,1,0,0,0
2017_19_ATL_PHI,2017,19,PHI,ATL,0,1,1,0,0,1,1
2017_19_ATL_PHI,2017,19,ATL,PHI,0,1,1,1,0,0,1
2017_19_TEN_NE,2017,19,NE,TEN,2,2,0,1,0,1,0
2017_19_TEN_NE,2017,19,TEN,NE,1,1,0,0,0,1,0
2017_19_JAX_PIT,2017,19,PIT,JAX,0,2,2,2,1,0,1
2017_19_JAX_PIT,2017,19,JAX,PIT,0,0,0,0,0,0,0
2017_19_NO_MIN,2017,19,MIN,NO,3,4,1,2,1,2,0
2017_19_NO_MIN,2017,19,NO,MIN,0,2,2,1,2,1,0
2017_20_JAX_NE,2017,20,NE,JAX,3,4,1,3,0,1,1
2017_20_JAX_NE,2017,20,JAX,NE,1,1,0,0,0,1,0
2017_20_MIN_PHI,2017,20,PHI,MIN,0,0,0,0,0,0,0
2017_20_MIN_PHI,2017,20,MIN,PHI,1,4,3,3,2,1,1
2017_21_PHI_NE,2017,21,NE,PHI,0,1,1,0,0,1,1
2017_21_PHI_NE,2017,21,PHI,NE,-1,0,1,0,1,0,0
2018_01_ATL_PHI,2018,1,PHI,ATL,0,1,1,0,1,1,0
2018_01_ATL_PHI,2018,1,ATL,PHI,-2,0,2,0,1,0,1
2018_01_BUF_BAL,2018,1,BAL,BUF,1,2,1,1,0,1,1
2018_01_BUF_BAL,2018,1,BUF,BAL,0,2,2,1,2,1,0
2018_01_PIT_CLE,2018,1,CLE,PIT,0,1,1,0,1,1,0
2018_01_PIT_CLE,2018,1,PIT,CLE,-3,3,6,1,3,2,3
2018_01_CIN_IND,2018,1,IND,CIN,1,3,2,2,1,1,1
2018_01_CIN_IND,2018,1,CIN,IND,-2,0,2,0,1,0,1
2018_01_TEN_MIA,2018,1,MIA,TEN,-2,0,2,0,2,0,0
2018_01_TEN_MIA,2018,1,TEN,MIA,-3,0,3,0,3,0,0
2018_01_SF_MIN,2018,1,MIN,SF,1,2,1,1,0,1,1
2018_01_SF_MIN,2018,1,SF,MIN,-1,3,4,2,3,1,1
2018_01_HOU_NE,2018,1,NE,HOU,-2,0,2,0,1,0,1
2018_01_HOU_NE,2018,1,HOU,NE,-3,0,3,0,1,0,2
2018_01_TB_NO,2018,1,NO,TB,0,2,2,1,0,1,2
2018_01_TB_NO,2018,1,TB,NO,0,0,0,0,0,0,0
2018_01_JAX_NYG,2018,1,NYG,JAX,1,2,1,1,1,1,0
2018_01_JAX_NYG,2018,1,JAX,NYG,0,2,2,1,1,1,1
2018_01_KC_LAC,2018,1,LAC,KC,3,4,1,3,1,1,0
2018_01_KC_LAC,2018,1,KC,LAC,2,3,1,3,0,0,1
2018_01_WAS_ARI,2018,1,ARI,WAS,2,4,2,2,1,2,1
2018_01_WAS_ARI,2018,1,WAS,ARI,-1,0,1,0,0,0,1
2018_01_DAL_CAR,2018,1,CAR,DAL,3,4,1,3,0,1,1
2018_01_DAL_CAR,2018,1,DAL,CAR,-1,0,1,0,0,0,1
2018_01_SEA_DEN,2018,1,DEN,SEA,-1,2,3,0,3,2,0
2018_01_SEA_DEN,2018,1,SEA,DEN,-1,2,3,1,2,1,1
2018_01_CHI_GB,2018,1,GB,CHI,0,2,2,2,1,0,1
2018_01_CHI_GB,2018,1,CHI,GB,2,3,1,1,0,2,1
2018_01_NYJ_DET,2018,1,DET,NYJ,-6,0,6,0,5,0,1
2018_01_NYJ_DET,2018,1,NYJ,DET,1,2,1,1,1,1,0
2018_01_LA_OAK,2018,1,LV,LA,-3,0,3,0,3,0,0
2018_01_LA_OAK,2018,1,LA,LV,1,1,0,1,0,0,0
2018_02_BAL_CIN,2018,2,CIN,BAL,1,1,0,1,0,0,0
2018_02_BAL_CIN,2018,2,BAL,CIN,-3,0,3,0,2,0,1
2018_02_CAR_ATL,2018,2,ATL,CAR,0,1,1,0,1,1,0
2018_02_CAR_ATL,2018,2,CAR,ATL,3,4,1,3,1,1,0
2018_02_LAC_BUF,2018,2,BUF,LAC,1,3,2,2,2,1,0
2018_02_LAC_BUF,2018,2,LAC,BUF,3,3,0,2,0,1,0
2018_02_MIN_GB,2018,2,GB,MIN,0,0,0,0,0,0,0
2018_02_MIN_GB,2018,2,MIN,GB,1,2,1,0,1,2,0
2018_02_CLE_NO,2018,2,NO,CLE,-1,1,2,1,0,0,2
2018_02_CLE_NO,2018,2,CLE,NO,2,3,1,3,1,0,0
2018_02_MIA_NYJ,2018,2,NYJ,MIA,-2,1,3,1,2,0,1
2018_02_MIA_NYJ,2018,2,MIA,NYJ,-1,1,2,1,0,0,2
2018_02_KC_PIT,2018,2,PIT,KC,3,3,0,2,0,1,0
2018_02_KC_PIT,2018,2,KC,PIT,4,5,1,5,0,0,1
2018_02_PHI_TB,2018,2,TB,PHI,2,4,2,2,1,2,1
2018_02_PHI_TB,2018,2,PHI,TB,-1,1,2,0,0,1,2
2018_02_HOU_TEN,2018,2,TEN,HOU,0,0,0,0,0,0,0
2018_02_HOU_TEN,2018,2,HOU,TEN,1,2,1,1,1,1,0
2018_02_IND_WAS,2018,2,WAS,IND,2,3,1,1,0,2,1
2018_02_IND_WAS,2018,2,IND,WAS,2,4,2,3,2,1,0
2018_02_ARI_LA,2018,2,LA,ARI,2,3,1,1,1,2,0
2018_02_ARI_LA,2018,2,ARI,LA,2,3,1,2,1,1,0
2018_02_DET_SF,2018,2,SF,DET,1,1,0,0,0,1,0
2018_02_DET_SF,2018,2,DET,SF,0,1,1,1,0,0,1
2018_02_OAK_DEN,2018,2,DEN,LV,3,4,1,2,1,2,0
2018_02_OAK_DEN,2018,2,LV,DEN,1,1,0,1,0,0,0
2018_02_NE_JAX,2018,2,JAX,NE,-2,0,2,0,1,0,1
2018_02_NE_JAX,2018,2,NE,JAX,0,1,1,0,0,1,1
2018_02_NYG_DAL,2018,2,DAL,NYG,2,2,0,0,0,2,0
2018_02_NYG_DAL,2018,2,NYG,DAL,-1,0,1,0,0,0,1
2018_02_SEA_CHI,2018,2,CHI,SEA,0,2,2,1,2,1,0
2018_02_SEA_CHI,2018,2,SEA,CHI,1,3,2,2,1,1,1
2018_03_NYJ_CLE,2018,3,CLE,NYJ,1,1,0,1,0,0,0
2018_03_NYJ_CLE,2018,3,NYJ,CLE,-3,0,3,0,2,0,1
2018_03_NO_ATL,2018,3,ATL,NO,1,1,0,0,0,1,0
2018_03_NO_ATL,2018,3,NO,ATL,1,1,0,1,0,0,0
2018_03_DEN_BAL,2018,3,BAL,DEN,3,3,0,3,0,0,0
2018_03_DEN_BAL,2018,3,DEN,BAL,3,4,1,1,1,3,0
2018_03_CIN_CAR,2018,3,CAR,CIN,4,4,0,2,0,2,0
2018_03_CIN_CAR,2018,3,CIN,CAR,0,4,4,1,4,3,0
