game_id,season,week,team,passing_tds,rushing_tds,td_special,def_tds,fumble_recovery_tds,passing_2pt_conversions,rushing_2pt_conversions,pat_att,pat_made,fg_att,fg_made,safeties_def,td_off,td_def,td_total,two_pt_att,two_pt_made,two_pt_def,points8,points7,points6,points3,points2,points_total
2015_08_CIN_PIT,2015,8,CIN,1,0,0,0,0,0,0,1,1,4,3,0,1,0,1,0,0,0,0,1,0,3,0,16
2015_08_SF_STL,2015,8,LA,1,2,0,0,0,1,0,2,2,2,1,1,3,0,3,1,1,0,1,2,0,1,1,27
2015_08_SF_STL,2015,8,SF,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,6
2015_08_NYJ_OAK,2015,8,LV,4,0,0,0,0,0,0,4,4,3,2,0,4,0,4,0,0,0,0,4,0,2,0,34
2015_08_NYJ_OAK,2015,8,NYJ,2,0,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2015_08_SEA_DAL,2015,8,DAL,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,12
2015_08_SEA_DAL,2015,8,SEA,1,0,0,0,0,0,0,1,1,3,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2015_08_GB_DEN,2015,8,DEN,0,3,0,0,0,0,0,3,3,2,2,1,3,0,3,0,0,0,0,3,0,2,1,29
2015_08_GB_DEN,2015,8,GB,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2015_08_IND_CAR,2015,8,CAR,2,1,0,0,0,0,0,3,2,3,3,0,3,0,3,0,0,0,0,2,1,3,0,29
2015_08_IND_CAR,2015,8,IND,2,0,0,0,0,0,0,2,2,4,4,0,2,0,2,0,0,0,0,2,0,4,0,26
2015_09_CLE_CIN,2015,9,CIN,3,1,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2015_09_CLE_CIN,2015,9,CLE,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2015_09_MIA_BUF,2015,9,BUF,1,3,0,0,0,0,0,4,4,1,1,1,4,0,4,0,0,0,0,4,0,1,1,33
2015_09_MIA_BUF,2015,9,MIA,0,2,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2015_09_GB_CAR,2015,9,CAR,3,1,0,0,0,0,0,4,4,4,3,0,4,0,4,0,0,0,0,4,0,3,0,37
2015_09_GB_CAR,2015,9,GB,4,0,0,0,0,1,0,3,3,0,0,0,4,0,4,1,1,0,1,3,0,0,0,29
2015_09_STL_MIN,2015,9,MIN,0,2,0,0,0,0,1,1,1,2,2,0,2,0,2,1,1,0,1,1,0,2,0,21
2015_09_STL_MIN,2015,9,LA,0,1,0,0,0,0,0,0,0,5,4,0,1,0,1,1,0,0,0,0,1,4,0,18
2015_09_WAS_NE,2015,9,NE,2,1,0,0,0,0,0,3,3,2,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2015_09_WAS_NE,2015,9,WAS,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2015_09_TEN_NO,2015,9,NO,3,1,0,0,0,0,0,4,4,1,0,0,4,0,4,0,0,0,0,4,0,0,0,28
2015_09_TEN_NO,2015,9,TEN,4,0,0,0,0,1,0,2,2,3,2,0,4,0,4,1,1,0,1,2,1,2,0,34
2015_09_JAX_NYJ,2015,9,NYJ,2,2,0,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,28
2015_09_JAX_NYJ,2015,9,JAX,2,0,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2015_09_OAK_PIT,2015,9,PIT,2,2,0,0,0,1,0,3,3,4,3,0,4,0,4,1,1,0,1,3,0,3,0,38
2015_09_OAK_PIT,2015,9,LV,4,1,0,0,0,0,0,5,5,0,0,0,5,0,5,0,0,0,0,5,0,0,0,35
2015_09_ATL_SF,2015,9,SF,2,0,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2015_09_ATL_SF,2015,9,ATL,1,0,0,0,0,0,0,1,1,3,3,0,1,0,1,0,0,0,0,1,0,3,0,16
2015_09_NYG_TB,2015,9,TB,0,1,0,0,0,0,0,0,0,5,4,0,1,0,1,1,0,0,0,0,1,4,0,18
2015_09_NYG_TB,2015,9,NYG,2,0,0,0,1,0,0,2,2,4,4,0,2,1,3,1,0,0,0,2,1,4,0,32
2015_09_DEN_IND,2015,9,IND,2,1,0,0,0,0,0,3,3,2,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2015_09_DEN_IND,2015,9,DEN,2,0,1,0,0,0,0,3,3,1,1,0,2,0,3,0,0,0,0,3,0,1,0,24
2015_09_PHI_DAL,2015,9,DAL,3,0,0,0,0,0,0,3,3,2,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2015_09_PHI_DAL,2015,9,PHI,1,2,0,1,0,0,0,3,3,2,2,0,3,1,4,0,0,0,0,3,1,2,0,33
2015_09_CHI_SD,2015,9,LAC,1,0,0,1,0,0,0,2,1,2,2,0,1,1,2,0,0,0,0,1,1,2,0,19
2015_09_CHI_SD,2015,9,CHI,2,1,0,0,0,0,1,2,2,2,0,0,3,0,3,1,1,0,1,2,0,0,0,22
2015_10_BUF_NYJ,2015,10,NYJ,2,0,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2015_10_BUF_NYJ,2015,10,BUF,1,0,0,0,1,0,0,2,1,3,3,0,1,1,2,0,0,0,0,1,1,3,0,22
2015_10_JAX_BAL,2015,10,BAL,3,0,0,0,0,0,0,2,2,1,0,0,3,0,3,1,0,0,0,2,1,0,0,20
2015_10_JAX_BAL,2015,10,JAX,2,0,0,0,0,0,0,1,1,4,3,0,2,0,2,1,0,0,0,1,1,3,0,22
2015_10_DET_GB,2015,10,GB,2,0,0,0,0,0,0,1,1,2,1,0,2,0,2,1,0,0,0,1,1,1,0,16
2015_10_DET_GB,2015,10,DET,2,0,0,0,0,0,0,2,0,2,2,0,2,0,2,0,0,0,0,0,2,2,0,18
2015_10_MIA_PHI,2015,10,PHI,1,1,0,0,0,0,0,2,2,2,1,1,2,0,2,0,0,0,0,2,0,1,1,19
2015_10_MIA_PHI,2015,10,MIA,2,0,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2015_10_CLE_PIT,2015,10,PIT,3,0,0,0,0,1,0,2,1,3,3,0,3,0,3,1,1,0,1,1,1,3,0,30
2015_10_CLE_PIT,2015,10,CLE,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,9
2015_10_CHI_STL,2015,10,LA,0,1,0,0,0,0,0,1,1,2,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2015_10_CHI_STL,2015,10,CHI,3,1,0,0,0,0,0,4,4,3,3,0,4,0,4,0,0,0,0,4,0,3,0,37
2015_10_DAL_TB,2015,10,TB,0,1,0,0,0,0,0,1,1,2,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2015_10_DAL_TB,2015,10,DAL,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,6
2015_10_CAR_TEN,2015,10,TEN,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2015_10_CAR_TEN,2015,10,CAR,1,2,0,0,0,0,0,3,3,2,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2015_10_NO_WAS,2015,10,WAS,4,0,0,1,0,0,0,5,5,4,4,0,4,1,5,0,0,0,0,5,0,4,0,47
2015_10_NO_WAS,2015,10,NO,2,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,14
2015_10_MIN_OAK,2015,10,LV,2,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,14
2015_10_MIN_OAK,2015,10,MIN,1,1,1,0,0,0,0,3,3,5,3,0,2,0,3,0,0,0,0,3,0,3,0,30
2015_10_KC_DEN,2015,10,DEN,1,1,0,0,0,0,0,1,1,0,0,0,2,0,2,1,0,0,0,1,1,0,0,13
2015_10_KC_DEN,2015,10,KC,1,1,0,0,0,0,0,2,2,6,5,0,2,0,2,0,0,0,0,2,0,5,0,29
2015_10_NE_NYG,2015,10,NYG,2,0,0,0,0,0,0,2,2,4,4,0,2,0,2,0,0,0,0,2,0,4,0,26
2015_10_NE_NYG,2015,10,NE,2,1,0,0,0,0,0,3,3,2,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2015_10_ARI_SEA,2015,10,SEA,1,2,0,0,1,0,0,2,2,2,2,0,3,1,4,2,0,0,0,2,2,2,0,32
2015_10_ARI_SEA,2015,10,ARI,3,1,0,0,0,0,0,4,4,3,3,1,4,0,4,0,0,0,0,4,0,3,1,39
2015_10_HOU_CIN,2015,10,CIN,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,6
2015_10_HOU_CIN,2015,10,HOU,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2015_11_TEN_JAX,2015,11,JAX,1,0,0,0,0,0,0,1,1,4,4,0,1,0,1,0,0,0,0,1,0,4,0,19
2015_11_TEN_JAX,2015,11,TEN,0,1,0,0,0,0,0,1,1,3,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2015_11_IND_ATL,2015,11,ATL,3,0,0,0,0,0,0,3,3,1,0,0,3,0,3,0,0,0,0,3,0,0,0,21
2015_11_IND_ATL,2015,11,IND,2,0,0,1,0,0,0,3,3,1,1,0,2,1,3,0,0,0,0,3,0,1,0,24
2015_11_STL_BAL,2015,11,BAL,1,0,0,0,0,0,0,1,1,5,3,0,1,0,1,0,0,0,0,1,0,3,0,16
2015_11_STL_BAL,2015,11,LA,1,1,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,0,0,1,1,0,0,13
2015_11_WAS_CAR,2015,11,CAR,5,0,0,0,0,0,0,5,5,3,3,0,5,0,5,0,0,0,0,5,0,3,0,44
2015_11_WAS_CAR,2015,11,WAS,1,0,1,0,0,0,0,2,2,0,0,1,1,0,2,0,0,0,0,2,0,0,1,16
2015_11_DEN_CHI,2015,11,CHI,0,1,0,0,0,0,0,0,0,3,3,0,1,0,1,1,0,0,0,0,1,3,0,15
2015_11_DEN_CHI,2015,11,DEN,2,0,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2015_11_OAK_DET,2015,11,DET,0,1,0,0,0,0,0,1,1,3,3,1,1,0,1,0,0,0,0,1,0,3,1,18
2015_11_OAK_DET,2015,11,LV,0,1,0,0,0,0,0,1,1,2,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2015_11_NYJ_HOU,2015,11,HOU,3,0,0,0,0,0,0,3,3,1,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2015_11_NYJ_HOU,2015,11,NYJ,1,1,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2015_11_DAL_MIA,2015,11,MIA,2,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,14
2015_11_DAL_MIA,2015,11,DAL,2,0,0,1,0,0,0,3,3,1,1,0,2,1,3,0,0,0,0,3,0,1,0,24
2015_11_TB_PHI,2015,11,PHI,2,0,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2015_11_TB_PHI,2015,11,TB,5,0,0,1,0,0,0,6,6,1,1,0,5,1,6,0,0,0,0,6,0,1,0,45
2015_11_KC_SD,2015,11,LAC,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2015_11_KC_SD,2015,11,KC,0,3,0,1,0,0,0,4,3,2,2,0,3,1,4,0,0,0,0,3,1,2,0,33
2015_11_GB_MIN,2015,11,MIN,1,1,0,0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,0,1,1,0,0,13
2015_11_GB_MIN,2015,11,GB,2,0,0,0,0,1,0,1,1,5,5,0,2,0,2,1,1,0,1,1,0,5,0,30
2015_11_SF_SEA,2015,11,SEA,3,1,0,0,0,0,0,4,2,1,1,0,4,0,4,0,0,0,0,2,2,1,0,29
2015_11_SF_SEA,2015,11,SF,1,0,0,0,0,0,0,1,1,2,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2015_11_CIN_ARI,2015,11,ARI,4,0,0,0,0,0,0,4,4,2,2,0,4,0,4,0,0,0,0,4,0,2,0,34
2015_11_CIN_ARI,2015,11,CIN,2,2,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2015_11_BUF_NE,2015,11,NE,1,1,0,0,0,0,0,2,2,3,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2015_11_BUF_NE,2015,11,BUF,0,1,0,0,0,0,0,1,1,3,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2015_12_PHI_DET,2015,12,DET,5,1,0,0,0,0,0,6,6,1,1,0,6,0,6,0,0,0,0,6,0,1,0,45
2015_12_PHI_DET,2015,12,PHI,2,0,0,0,0,0,0,2,2,1,0,0,2,0,2,0,0,0,0,2,0,0,0,14
2015_12_CAR_DAL,2015,12,DAL,1,0,0,0,0,1,0,0,0,2,2,0,1,0,1,1,1,0,1,0,0,2,0,14
2015_12_CAR_DAL,2015,12,CAR,0,1,0,2,0,0,0,3,3,5,4,0,1,2,3,0,0,0,0,3,0,4,0,33
2015_12_CHI_GB,2015,12,GB,1,0,0,0,0,0,0,1,1,2,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2015_12_CHI_GB,2015,12,CHI,1,1,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2015_12_MIN_ATL,2015,12,ATL,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2015_12_MIN_ATL,2015,12,MIN,0,2,0,0,0,0,0,2,2,3,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2015_12_STL_CIN,2015,12,CIN,3,0,0,1,0,0,0,4,4,1,1,0,3,1,4,0,0,0,0,4,0,1,0,31
2015_12_STL_CIN,2015,12,LA,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7
2015_12_NO_HOU,2015,12,HOU,2,1,0,0,0,0,0,3,3,1,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2015_12_NO_HOU,2015,12,NO,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,6
2015_12_TB_IND,2015,12,IND,2,0,0,0,0,0,0,2,1,4,4,0,2,0,2,0,0,0,0,1,1,4,0,25
2015_12_TB_IND,2015,12,TB,1,0,0,0,0,0,0,1,0,3,2,0,1,0,1,0,0,0,0,0,1,2,0,12
2015_12_SD_JAX,2015,12,JAX,2,0,0,0,0,0,0,2,1,4,4,0,2,0,2,0,0,0,0,1,1,4,0,25
2015_12_SD_JAX,2015,12,LAC,4,0,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2015_12_BUF_KC,2015,12,KC,2,1,0,0,0,0,0,3,3,4,3,0,3,0,3,0,0,0,0,3,0,3,0,30
2015_12_BUF_KC,2015,12,BUF,3,0,0,0,0,0,0,2,1,1,1,0,3,0,3,1,0,0,0,1,2,1,0,22
2015_12_MIA_NYJ,2015,12,NYJ,4,1,0,0,0,0,0,5,5,1,1,0,5,0,5,0,0,0,0,5,0,1,0,38
2015_12_MIA_NYJ,2015,12,MIA,3,0,0,0,0,0,0,3,2,0,0,0,3,0,3,0,0,0,0,2,1,0,0,20
2015_12_OAK_TEN,2015,12,TEN,3,0,0,0,0,1,0,2,1,0,0,0,3,0,3,1,1,0,1,1,1,0,0,21
2015_12_OAK_TEN,2015,12,LV,3,0,0,0,0,0,0,3,3,1,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2015_12_NYG_WAS,2015,12,WAS,1,1,0,0,0,0,0,2,2,3,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2015_12_NYG_WAS,2015,12,NYG,2,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,14
2015_12_ARI_SF,2015,12,SF,1,0,0,0,0,0,0,1,1,2,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2015_12_ARI_SF,2015,12,ARI,0,2,0,0,0,0,0,2,1,2,2,0,2,0,2,0,0,0,0,1,1,2,0,19
2015_12_PIT_SEA,2015,12,SEA,5,1,0,0,0,0,0,4,3,0,0,0,6,0,6,2,0,0,0,3,3,0,0,39
2015_12_PIT_SEA,2015,12,PIT,1,2,0,0,0,1,0,1,1,3,3,0,3,0,3,2,1,0,1,1,1,3,0,30
2015_12_NE_DEN,2015,12,DEN,1,3,0,0,0,0,0,3,3,2,1,0,4,0,4,0,0,0,0,3,1,1,0,30
2015_12_NE_DEN,2015,12,NE,3,0,0,0,0,0,0,3,3,1,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2015_12_BAL_CLE,2015,12,CLE,2,0,0,1,0,0,0,3,3,3,2,0,2,1,3,0,0,0,0,3,0,2,0,27
2015_12_BAL_CLE,2015,12,BAL,2,0,2,0,0,0,0,3,3,2,2,0,2,0,4,1,0,0,0,3,1,2,0,33
2015_13_GB_DET,2015,13,DET,2,0,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2015_13_GB_DET,2015,13,GB,2,1,0,0,1,0,0,3,3,1,0,0,3,1,4,1,0,0,0,3,1,0,0,27
2015_13_HOU_BUF,2015,13,BUF,3,1,0,0,0,0,0,4,3,2,1,0,4,0,4,0,0,0,0,3,1,1,0,30
2015_13_HOU_BUF,2015,13,HOU,3,0,0,0,0,0,1,2,1,0,0,0,3,0,3,1,1,0,1,1,1,0,0,21
2015_13_SF_CHI,2015,13,CHI,0,2,0,0,0,0,0,2,2,4,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2015_13_SF_CHI,2015,13,SF,1,2,0,1,0,0,0,3,2,0,0,0,3,1,4,0,0,0,0,2,2,0,0,26
2015_13_CIN_CLE,2015,13,CLE,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2015_13_CIN_CLE,2015,13,CIN,2,2,0,0,0,0,0,4,4,3,3,0,4,0,4,0,0,0,0,4,0,3,0,37
2015_13_BAL_MIA,2015,13,MIA,1,0,0,1,0,0,1,1,1,0,0,0,1,1,2,1,1,0,1,1,0,0,0,15
2015_13_BAL_MIA,2015,13,BAL,1,0,0,0,0,0,0,1,1,3,2,0,1,0,1,0,0,0,0,1,0,2,0,13
2015_13_SEA_MIN,2015,13,MIN,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7
2015_13_SEA_MIN,2015,13,SEA,3,2,0,0,0,0,0,5,5,1,1,0,5,0,5,0,0,0,0,5,0,1,0,38
2015_13_NYJ_NYG,2015,13,NYG,1,0,1,0,0,0,0,2,2,3,2,0,1,0,2,0,0,0,0,2,0,2,0,20
2015_13_NYJ_NYG,2015,13,NYJ,2,0,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2015_13_ARI_STL,2015,13,LA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2015_13_ARI_STL,2015,13,ARI,2,1,0,0,0,0,0,3,3,2,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2015_13_ATL_TB,2015,13,TB,1,2,0,0,0,0,0,2,2,1,1,0,3,0,3,1,0,0,0,2,1,1,0,23
2015_13_ATL_TB,2015,13,ATL,1,0,0,0,0,0,0,1,1,4,4,0,1,0,1,0,0,0,0,1,0,4,0,19
2015_13_JAX_TEN,2015,13,TEN,3,2,0,0,1,0,0,6,6,0,0,0,5,1,6,0,0,0,0,6,0,0,0,42
2015_13_JAX_TEN,2015,13,JAX,5,1,0,0,0,0,0,5,3,0,0,0,6,0,6,1,0,0,0,3,3,0,0,39
2015_13_KC_OAK,2015,13,LV,2,1,0,0,0,0,0,3,2,1,0,0,3,0,3,0,0,0,0,2,1,0,0,20
2015_13_KC_OAK,2015,13,KC,2,2,0,1,0,1,0,3,2,0,0,0,4,1,5,2,1,0,1,2,2,0,0,34
2015_13_DEN_SD,2015,13,LAC,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2015_13_DEN_SD,2015,13,DEN,1,0,0,1,0,0,0,2,2,2,1,0,1,1,2,0,0,0,0,2,0,1,0,17
2015_13_PHI_NE,2015,13,NE,3,1,0,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,28
2015_13_PHI_NE,2015,13,PHI,2,0,2,1,0,0,0,5,5,0,0,0,2,1,5,0,0,0,0,5,0,0,0,35
2015_13_CAR_NO,2015,13,NO,3,1,0,0,1,0,1,4,4,1,0,0,4,1,5,1,1,1,1,4,0,0,1,38
2015_13_CAR_NO,2015,13,CAR,5,1,0,0,0,0,0,6,5,0,0,0,6,0,6,0,0,0,0,5,1,0,0,41
2015_13_IND_PIT,2015,13,PIT,4,0,1,0,0,1,0,4,4,4,3,0,4,0,5,1,1,0,1,4,0,3,0,45
2015_13_IND_PIT,2015,13,IND,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2015_13_DAL_WAS,2015,13,WAS,1,0,0,0,0,0,0,1,1,4,3,0,1,0,1,0,0,0,0,1,0,3,0,16
2015_13_DAL_WAS,2015,13,DAL,0,1,0,0,0,0,0,1,1,4,4,0,1,0,1,0,0,0,0,1,0,4,0,19
2015_14_MIN_ARI,2015,14,ARI,2,0,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2015_14_MIN_ARI,2015,14,MIN,1,1,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2015_14_SEA_BAL,2015,14,BAL,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,6
2015_14_SEA_BAL,2015,14,SEA,5,0,0,0,0,0,0,5,5,0,0,0,5,0,5,0,0,0,0,5,0,0,0,35
2015_14_ATL_CAR,2015,14,CAR,3,2,0,0,0,0,0,5,5,1,1,0,5,0,5,0,0,0,0,5,0,1,0,38
2015_14_ATL_CAR,2015,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015_14_WAS_CHI,2015,14,CHI,2,1,0,0,0,0,0,3,3,1,0,0,3,0,3,0,0,0,0,3,0,0,0,21
2015_14_WAS_CHI,2015,14,WAS,1,2,0,0,0,0,0,3,3,1,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2015_14_PIT_CIN,2015,14,CIN,2,0,0,0,0,0,0,2,2,3,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2015_14_PIT_CIN,2015,14,PIT,0,2,0,1,0,0,0,3,3,4,4,0,2,1,3,0,0,0,0,3,0,4,0,33
2015_14_SF_CLE,2015,14,CLE,1,2,0,0,0,0,0,3,3,2,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2015_14_SF_CLE,2015,14,SF,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2015_14_IND_JAX,2015,14,JAX,3,2,1,0,1,0,0,7,6,1,1,0,5,1,7,0,0,0,0,6,1,1,0,51
2015_14_IND_JAX,2015,14,IND,0,0,0,0,1,0,0,1,1,3,3,0,0,1,1,0,0,0,0,1,0,3,0,16
2015_14_SD_KC,2015,14,KC,1,0,0,0,0,0,0,1,1,2,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2015_14_SD_KC,2015,14,LAC,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2015_14_TEN_NYJ,2015,14,NYJ,3,0,0,0,0,0,0,3,3,4,3,0,3,0,3,0,0,0,0,3,0,3,0,30
2015_14_TEN_NYJ,2015,14,TEN,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,8
2015_14_BUF_PHI,2015,14,PHI,1,1,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2015_14_BUF_PHI,2015,14,BUF,1,1,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0,0,0,2,0,2,0,20
2015_14_DET_STL,2015,14,LA,0,2,0,1,0,0,0,3,3,0,0,0,2,1,3,0,0,0,0,3,0,0,0,21
2015_14_DET_STL,2015,14,DET,2,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,14
2015_14_NO_TB,2015,14,TB,1,1,0,0,0,0,0,2,2,2,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2015_14_NO_TB,2015,14,NO,2,1,0,0,0,0,0,3,3,1,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2015_14_OAK_DEN,2015,14,DEN,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,0,12
2015_14_OAK_DEN,2015,14,LV,2,0,0,0,0,0,0,1,1,1,0,1,2,0,2,1,0,0,0,1,1,0,1,15
2015_14_DAL_GB,2015,14,GB,2,2,0,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,0,4,0,0,0,28
2015_14_DAL_GB,2015,14,DAL,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7
2015_14_NE_HOU,2015,14,HOU,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,6
2015_14_NE_HOU,2015,14,NE,2,1,0,0,0,0,0,3,3,2,2,0,3,0,3,0,0,0,0,3,0,2,0,27
2015_14_NYG_MIA,2015,14,MIA,1,2,0,0,0,0,0,3,3,1,1,0,3,0,3,0,0,0,0,3,0,1,0,24
2015_14_NYG_MIA,2015,14,NYG,4,0,0,0,0,0,0,4,4,2,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2015_15_TB_STL,2015,15,LA,2,2,0,0,0,0,0,4,4,1,1,0,4,0,4,0,0,0,0,4,0,1,0,31
2015_15_TB_STL,2015,15,TB,2,0,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2015_15_NYJ_DAL,2015,15,DAL,1,0,0,0,0,0,0,1,1,3,3,0,1,0,1,0,0,0,0,1,0,3,0,16
2015_15_NYJ_DAL,2015,15,NYJ,1,1,0,0,0,0,0,2,1,3,2,0,2,0,2,0,0,0,0,1,1,2,0,19
2015_15_KC_BAL,2015,15,BAL,2,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,14
2015_15_KC_BAL,2015,15,KC,1,1,0,1,1,0,0,4,4,2,2,0,2,2,4,0,0,0,0,4,0,2,0,34
2015_15_HOU_IND,2015,15,IND,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10
2015_15_HOU_IND,2015,15,HOU,1,0,0,0,0,0,0,1,1,4,3,0,1,0,1,0,0,0,0,1,0,3,0,16
2015_15_ATL_JAX,2015,15,JAX,1,1,0,0,0,0,0,2,2,1,1,0,2,0,2,0,0,0,0,2,0,1,0,17
2015_15_ATL_JAX,2015,15,ATL,1,1,0,0,0,0,0,2,2,3,3,0,2,0,2,0,0,0,0,2,0,3,0,23
2015_15_CHI_MIN,2015,15,MIN,4,1,0,0,0,0,0,5,5,1,1,0,5,0,5,0,0,0,0,5,0,1,0,38
